"Proteins Unique Sequence ID"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Contaminant"	"Coverage in Percent"	"Number of Unique Peptides"	"MW in kDa"	"Abundances Grouped buffer16 Control"	"Abundances Grouped buffer16 Sample"	"Abundances Grouped buffer19 Control"	"Abundances Grouped buffer19 Sample"	"Abundances Grouped buffer2 Control"	"Abundances Grouped buffer2 Sample"	"Abundances Grouped buffer25 Control"	"Abundances Grouped buffer25 Sample"	"Abundances Grouped buffer29 Control"	"Abundances Grouped buffer29 Sample"	"Abundances Grouped buffer3 Control"	"Abundances Grouped buffer3 Sample"	"Abundance F9 Heavy Control a buffer16"	"Abundance F10 Heavy Control b buffer16"	"Abundance F11 Heavy Control c buffer16"	"Abundance F12 Heavy Control d buffer16"	"Abundance F9 Light Sample a buffer16"	"Abundance F10 Light Sample b buffer16"	"Abundance F11 Light Sample c buffer16"	"Abundance F12 Light Sample d buffer16"	"Abundance F13 Heavy Control a buffer19"	"Abundance F14 Heavy Control b buffer19"	"Abundance F15 Heavy Control c buffer19"	"Abundance F16 Heavy Control d buffer19"	"Abundance F13 Light Sample a buffer19"	"Abundance F14 Light Sample b buffer19"	"Abundance F15 Light Sample c buffer19"	"Abundance F16 Light Sample d buffer19"	"Abundance F1 Heavy Control a buffer2"	"Abundance F2 Heavy Control b buffer2"	"Abundance F3 Heavy Control c buffer2"	"Abundance F4 Heavy Control d buffer2"	"Abundance F1 Light Sample a buffer2"	"Abundance F2 Light Sample b buffer2"	"Abundance F3 Light Sample c buffer2"	"Abundance F4 Light Sample d buffer2"	"Abundance F17 Heavy Control a buffer25"	"Abundance F18 Heavy Control b buffer25"	"Abundance F19 Heavy Control c buffer25"	"Abundance F20 Heavy Control d buffer25"	"Abundance F17 Light Sample a buffer25"	"Abundance F18 Light Sample b buffer25"	"Abundance F19 Light Sample c buffer25"	"Abundance F20 Light Sample d buffer25"	"Abundance F21 Heavy Control a buffer29"	"Abundance F22 Heavy Control b buffer29"	"Abundance F23 Heavy Control c buffer29"	"Abundance F24 Heavy Control d buffer29"	"Abundance F21 Light Sample a buffer29"	"Abundance F22 Light Sample b buffer29"	"Abundance F23 Light Sample c buffer29"	"Abundance F24 Light Sample d buffer29"	"Abundance F5 Heavy Control a buffer3"	"Abundance F6 Heavy Control b buffer3"	"Abundance F7 Heavy Control c buffer3"	"Abundance F8 Heavy Control d buffer3"	"Abundance F5 Light Sample a buffer3"	"Abundance F6 Light Sample b buffer3"	"Abundance F7 Light Sample c buffer3"	"Abundance F8 Light Sample d buffer3"	"Modifications"
"-1434088217216356098"	"High"	"IsMasterProtein"	"H0YFD6"	"Enoyl-CoA hydratase OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2"	"False"	"58"	"39"	"86.3"	"2116566.4347258"	"166330012.999631"	"14233181.0279504"	"293197709.674737"	"6777827.53738951"	"379092004.28712"	"2215810.18698671"	"297513214.65233"	"1941149.26236967"	"338351231.786604"	"52589625.9998067"	"397035922.563882"	"1425002.25195313"	"1996037.63525391"	"2244373.24902344"	"2883693.77539063"	"123266452.84375"	"144054523.532471"	"192050013.745117"	"287266521.921875"	"5056702.65625"	"11981460.3789063"	"16908075.9580078"	"18226837.890625"	"141388813.894531"	"296671438.1875"	"289764655.080078"	"334001195.142578"	"6802123.20898438"	"12908739.0527344"	"6753618.64453125"	"3862020.7890625"	"394638341.449219"	"468744726.036133"	"364158097.732422"	"262256549.951172"	"2121466.55566406"	"2314349.36914063"	"2044147.82421875"	"4281701.3125"	"232570069.641602"	"343790604.964844"	"265400129.015625"	"333511943.724609"	"1365347.96484375"	"2955893.1328125"	"1621488.29492188"	"2323828.34375"	"334269735.726563"	"342482563.677734"	"299245255.027344"	"359284286.025391"	"48701795.5273438"	"53182145.0585938"	"58421441.8007813"	"52003708.3828125"	"417178256.09375"	"377866107.601563"	"421016847.25"	"333131585.632813"	""
"-6086246065885053041"	"High"	"IsMasterProtein"	"P02533"	"Keratin, type I cytoskeletal 14 OS=Homo sapiens OX=9606 GN=KRT14 PE=1 SV=4"	"False"	"75"	"15"	"51.5"	"2565590.12644347"	"281507235.160194"	"6256418.98213335"	"193704995.843182"	"7757822.92907943"	"110184632.092126"	"13010994.48588"	"231143918.424856"	"4308156.85248016"	"97783381.0069458"	"8154088.10997208"	"162865693.418108"	"2330556.39453125"	"1840062.74609375"	"2824326.71972656"	"4720128.42578125"	"272789949.212891"	"196039871.345703"	"316747962.570801"	"290503091.027344"	"3304055.7578125"	"7001191.31616211"	"6547869.76416016"	"5977940.90136719"	"123247559.734375"	"289689535.293945"	"171125122.695313"	"219264271.800781"	"7941946.54418945"	"7577967.97851563"	"13979892.5517578"	"7078299.7265625"	"169927634.452148"	"104632257.836426"	"116031646.457031"	"85402930.6142578"	"8792720.66503906"	"17285981.8251953"	"15283816.2041016"	"11076158.9416504"	"334097669.351074"	"235654946.410156"	"226719242.853516"	"110717813.599609"	"4048151.04492188"	"3395687.88476563"	"5205522.47070313"	"4584862.38769531"	"109903220.52832"	"66239372.1420898"	"87000085.6679688"	"118527746.935059"	"7974381.140625"	"7927965.2109375"	"8410200.11816406"	"8337844.87255859"	"140840936.982422"	"93878885.7626953"	"191126618.691406"	"188334689.195313"	""
"-5144804986028249451"	"High"	"IsMasterProtein"	"P08727"	"Keratin, type I cytoskeletal 19 OS=Homo sapiens OX=9606 GN=KRT19 PE=1 SV=4"	"False"	"80"	"26"	"44.1"	"1145756.38239514"	"210831323.127381"	"5287596.47090025"	"120256851.769355"	"12107876.460599"	"98314742.6645666"	"32516481.6285928"	"177080863.666607"	"3841684.19211729"	"57852938.6155205"	"12071472.9734144"	"107815276.384463"	"1086990.515625"	"1207699.30273438"	"802503.262695313"	"6684094.75097656"	"163294796.414063"	"67001688.4658203"	"272206143.660156"	"281022194.197266"	"1753618.08203125"	"4913223.40576172"	"7247993.32617188"	"5690495.65429688"	"63245804.5410156"	"147351344.476563"	"120496565.240234"	"120017615.179688"	"11918308.6191406"	"10410129.3408203"	"22530870.3398438"	"12300459.4921875"	"102819422.257813"	"71566494.4160156"	"126199572.421875"	"94007420.125"	"15812960.3203125"	"32812097.53125"	"32223529.0351563"	"440120050.328125"	"292720716.164063"	"193867079.632813"	"143369885.21875"	"161748102.546875"	"6718542.24414063"	"2391967.171875"	"4237241.38769531"	"3483053.26074219"	"88998838.2392578"	"58000428.6132813"	"57705823.671875"	"40712932.5302734"	"12789673.6523438"	"11393602.6601563"	"12952991.1767578"	"11225739.9160156"	"132612375.144531"	"70604049.8203125"	"104178789.996094"	"111578698.71875"	""
"-8150015609920896545"	"High"	"IsMasterProtein"	"P58107"	"Epiplakin OS=Homo sapiens OX=9606 GN=EPPK1 PE=1 SV=3"	"False"	"47"	"53"	"555.3"	"407313.406630128"	"3556560.61097409"	"1234000.47724281"	"5043814.5607542"	"2274210.68992525"	"5966488.93353076"	"8780489.49450745"	"27657402.8103932"	"491253.293212217"	"982653.345315333"	"2618763.328084"	"5928318.90712992"	"260989.44921875"	"144019.8125"	"635674.015625"	"654397.8828125"	"3560099.7421875"	"1021286.1328125"	"3553024.99804688"	"5082669.2109375"	"197453.1796875"	"1208826.3828125"	"1500294.921875"	"1259698.828125"	"1426396.2734375"	"11969271.03125"	"5205381.21875"	"4887262.671875"	"2019080.9921875"	"1750655.76171875"	"5388407.9609375"	"2561578.40234375"	"6877754.078125"	"5175961.48242188"	"16557001.828125"	"3481514.65234375"	"4034537.4765625"	"9417313.75"	"11177373.3242188"	"8186729.01953125"	"20459654.7734375"	"37854683.4140625"	"35089316.515625"	"21799567.6796875"	"1158192.05664063"	"328628.84375"	"734353.671875"	"116052.08203125"	"2688056.5625"	"904189.9375"	"1067925.6171875"	"769779.5078125"	"2622546.38671875"	"2840443.9609375"	"2614985.7265625"	"2230518.671875"	"5248206.4296875"	"6281922.6015625"	"5594619.2421875"	"6484771.72265625"	""
"8006254010702621328"	"High"	"IsMasterProtein"	"P08779"	"Keratin, type I cytoskeletal 16 OS=Homo sapiens OX=9606 GN=KRT16 PE=1 SV=4"	"True"	"72"	"21"	"51.2"	"1031916.51607669"	"53877252.8489785"	"2010323.90877469"	"63206617.1577369"	"2403783.32324771"	"11365707.7950477"	"1832867.34094945"	"40856488.0766376"	"2420158.47636193"	"24241161.9595617"	"2287267.54797984"	"20023539.7036864"	"811539.53515625"	"705084.30078125"	"1312137.79492188"	"1389829.9609375"	"61009967.8125"	"97078478.0742188"	"47578428.2246094"	"30849300.5449219"	"1855932.1796875"	"2266887.8359375"	"1473230.61230469"	"2177559.21386719"	"14776847.8085938"	"72029635.9453125"	"55464343.2539063"	"94125919.3476563"	"2384274.96875"	"4559010.93554688"	"2423451.296875"	"1730483.43945313"	"23927373.5546875"	"11215327.9921875"	"11518103.953125"	"9217487.96191406"	"1116410.0078125"	"1985358.86328125"	"1761894.46484375"	"1906699.15625"	"53542968.328125"	"31175944.6679688"	"64920585.6328125"	"7665474.7734375"	"18434935.1289063"	"658892.615234375"	"3465353.27148438"	"1690207.77734375"	"26217175.0195313"	"5841624.4375"	"22414082.8564453"	"32708851.8691406"	"2224981.375"	"1749369.00585938"	"2990682.19921875"	"2351297.36132813"	"9259869.40820313"	"8245945.2734375"	"56533182.40625"	"43298898.1367188"	""
"8736083768290238180"	"High"	"IsMasterProtein"	"P13647"	"Keratin, type II cytoskeletal 5 OS=Homo sapiens OX=9606 GN=KRT5 PE=1 SV=3"	"True"	"61"	"35"	"62.3"	"2170629.51940415"	"214145949.767881"	"3062982.75093194"	"122368814.810242"	"2861530.54357077"	"87222095.390168"	"1771714.14614327"	"150899344.148413"	"1719780.54721906"	"73632637.3516697"	"4903438.46839185"	"110568020.951928"	"2438833.125"	"499924.146484375"	"1931920.828125"	"3178722.3984375"	"186210204.175781"	"124665455.916016"	"269499366.634766"	"246272689.539063"	"1441074.19726563"	"5466001.88671875"	"2917024.69140625"	"3216244.05859375"	"89939753.9375"	"178840593.269531"	"103311010.796875"	"144942215.960938"	"2641812.171875"	"4026352.0625"	"3099522.796875"	"1220684.6875"	"129984771.527344"	"85902477.3476563"	"88561985.1621094"	"62758917.1582031"	"3701922.94921875"	"1841976.671875"	"1315141.2734375"	"1704131.796875"	"283279411.109375"	"168434891.884766"	"135189400.542969"	"78190202.6132813"	"1905345.7734375"	"1585531.26757813"	"1865396.91210938"	"775433.826171875"	"89868564.1738281"	"60329942.2128906"	"59132355.3789063"	"96525953.5800781"	"5945750.69921875"	"5162856.3046875"	"4657055.58984375"	"4626833.78125"	"129477427.957031"	"62185308.8828125"	"101592698.941406"	"120336277.947266"	""
"-174490317750568225"	"High"	"IsMasterProtein"	"P60709"	"Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1"	"False"	"67"	"1"	"41.7"	"5088520.49181555"	"16994000.226251"	"40569170.4736534"	"59067858.5764102"	"41264526.1163721"	"53247065.6277138"	"29028971.8796659"	"40304047.1101712"	"12110592.5292585"	"20226443.3450401"	"55344453.4838549"	"65658029.8410193"	"1612126.68969727"	"2948040.53222656"	"9748937.20800781"	"8783135.95507813"	"13246272.2001953"	"9368338.24462891"	"21802061.6914063"	"24066139.9628906"	"10410625.0390625"	"39367112.4714355"	"41807932.8046875"	"47959668.7578125"	"18877544.0546875"	"54034540.8540039"	"64570029.8671875"	"68592846.765625"	"40454619.2578125"	"46752869.5273438"	"42090647.4179688"	"30290400.6875"	"53620142.6953125"	"61286474.8398438"	"52876584.3476563"	"39107021.7734375"	"21866002"	"34327210.1679688"	"30991183.7851563"	"27190997.7441406"	"35152830.4804688"	"59379242.6015625"	"37551437.4453125"	"43258429.609375"	"11937283.8525391"	"12531997.7480469"	"8835202.62402344"	"12286417.3476563"	"20996044.4580078"	"19485051.6347656"	"12584977.6826172"	"21641138.7421875"	"58868456.9492188"	"50999864.9335938"	"54422497.3320313"	"56282028.234375"	"59189333.4609375"	"61755840.6337891"	"69806788.125"	"72957448.5390625"	"Met-loss+Acetyl [N-Term]"
"844941694654797990"	"High"	"IsMasterProtein"	"P14923"	"Junction plakoglobin OS=Homo sapiens OX=9606 GN=JUP PE=1 SV=3"	"False"	"68"	"33"	"81.7"	"6380546.22112079"	"20366680.561402"	"23257516.9749188"	"12541020.1152121"	"21853763.2363115"	"15494600.770319"	"13592136.0452654"	"18922212.9817029"	"12784147.225129"	"9064410.52599418"	"31524970.9894165"	"15692138.6414139"	"7243792.44921875"	"4187818.890625"	"6228135.09765625"	"6536687.05664063"	"17492984.4443359"	"9599366.84326172"	"23712459.0380859"	"26722725.0722656"	"11257560.9140625"	"22053912.7421875"	"24526808.5605469"	"29622939.1953125"	"10166766.2578125"	"25879210.8945313"	"11550932.9589844"	"13615972.5009766"	"22703851.9863281"	"30669608.2011719"	"21035503.9257813"	"16002235.1933594"	"19307062.28125"	"14251502.0068359"	"16339154.1328125"	"14693701.4658203"	"10976647.78125"	"15546136.0429688"	"12741115.3813477"	"14499999.1557617"	"19872189.5087891"	"21714250.3105469"	"18017649.4375"	"13109229.1171875"	"12142577.4101563"	"16207360.0791016"	"8482884.42578125"	"13459615.265625"	"8852883.43212891"	"9280991.75976563"	"3985848.44628906"	"10681772.1582031"	"30455778.2597656"	"25873663.2109375"	"35583344.921875"	"32631699.2265625"	"15788658.3515625"	"12488254.3203125"	"15596208.9785156"	"18039511.1992188"	"Acetyl [N-Term]"
"-772083225745130744"	"High"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1"	"False"	"52"	"25"	"70.9"	"4372930.28809986"	"8492640.90206764"	"26772653.4256428"	"27018492.6847179"	"18768968.457847"	"21283698.6520545"	"10632010.590681"	"12961327.9616528"	"10325573.5109276"	"10166537.6370416"	"24848318.7396639"	"27778208.6594748"	"1119603.609375"	"2773754.83007813"	"7132251.4375"	"6894091.39453125"	"3524233.85546875"	"9314426.06640625"	"8477176.3046875"	"8508133.7109375"	"11139380.4140625"	"27363476.7890625"	"26194586.9296875"	"29192949.609375"	"10898030.9023438"	"24710590.3359375"	"29831016.1328125"	"29541946.875"	"20282550.203125"	"24341989.84375"	"17368337.484375"	"15297964.4882813"	"19600678.8671875"	"23111231.5742188"	"24522017.5078125"	"13989324.7265625"	"8054449.8359375"	"14944658.5390625"	"10389814.125"	"10879852.8867188"	"10686446.7382813"	"27719554.5625"	"12168522.7558594"	"13805786.1171875"	"10205273.34375"	"10971128.3710938"	"5060054.4765625"	"10447291.78125"	"17587614.9726563"	"13423744.3671875"	"5858771.90234375"	"7699676.38671875"	"23163397.25"	"23317357.703125"	"26479798.9570313"	"28912872.2148438"	"24861535.296875"	"29157658.75"	"32706981.6640625"	"26464020.4121094"	""
"6980118088250601043"	"High"	"IsMasterProtein"	"P63261"	"Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1"	"False"	"67"	"1"	"41.8"	"39207.0032554906"	"48820.8173044099"	"105900.642836055"	"194542.353426765"	"233592.226441038"	"236718.318700597"	"138773.350206324"	"168378.499376121"	"58652.89453125"	"74075.1632718713"	"287910.749743605"	"293491.215429152"	""	""	"37617.83984375"	"40863.30078125"	"27594.1171875"	"30524.06640625"	"78085.015625"	"79928.0625"	"67854.9296875"	"63010.62109375"	"194074.859375"	"165278.28125"	"94977.5546875"	"202182.375"	"223667.421875"	"187191.03125"	"231503.578125"	"252104.609375"	"235699.71875"	"191183.1875"	"260226"	"260323.453125"	"180036.140625"	"215334.21875"	"124123.328125"	"176298.3125"	"155152.484375"	"123360.1328125"	"150353.515625"	"239330.296875"	"144581.578125"	"188564.390625"	"70317.234375"	"56268.16015625"	""	"58652.89453125"	"82620.71875"	"66413.484375"	"39614.80859375"	"93231.2421875"	"260501.625"	"314744.90625"	"276452.96875"	"299843.40625"	"277576.65625"	"310318.21875"	"248853.8125"	"328577.5625"	"Met-loss+Acetyl [N-Term]"
"-2122025744724238776"	"High"	"IsMasterProtein"	"P12830"	"Cadherin-1 OS=Homo sapiens OX=9606 GN=CDH1 PE=1 SV=3"	"False"	"46"	"31"	"97.4"	"51751035.7370734"	"8817053.91846094"	"352525251.106653"	"8351598.83004675"	"299996509.860094"	"18092428.9496024"	"158188482.621755"	"14718385.1881391"	"238715952.494173"	"16145419.0308429"	"373327686.082773"	"18242585.4659004"	"29758193.7089844"	"37934903.2653809"	"70599091.3203125"	"122030466.089844"	"5058219.50390625"	"18068605.4414063"	"6264539.11328125"	"12409602.4296875"	"135152859.390625"	"362618575.032227"	"342712870.284607"	"378688102.828369"	"3639691.19921875"	"5517225.8984375"	"12642078.5195313"	"15271701.6171875"	"336348896.036133"	"401969468.357605"	"267573067.695068"	"258940021.819092"	"18334808.2382813"	"18808944.4824219"	"17853253.8242188"	"6653480.0078125"	"132067684.904175"	"164429083.901855"	"174236765.704346"	"152184731.802734"	"6978921.94921875"	"14128267.6484375"	"15333151.09375"	"15629782.8671875"	"225822298.566406"	"263487148.769043"	"197693233.567383"	"252345788.422852"	"17628673.953125"	"13761869.7285156"	"14786963.3515625"	"18648193.1054688"	"383150027.480469"	"273093920.469727"	"363757147.852539"	"392030333.178711"	"34154561.5664063"	"17144310.7070313"	"18637656.921875"	"17855888.53125"	""
"-8769135798573244061"	"High"	"IsMasterProtein"	"P35658"	"Nuclear pore complex protein Nup214 OS=Homo sapiens OX=9606 GN=NUP214 PE=1 SV=2"	"False"	"31"	"38"	"213.5"	"625621.811720359"	"427680.547749939"	"10067442.2632457"	"12710104.2826572"	"1401607.73186279"	"790637.364251397"	"2082283.39069714"	"902351.813790414"	"3245160.48858618"	"759333.022346502"	"1490226.56286091"	"991643.510552986"	"509091.87890625"	"483977.28515625"	"768825.171875"	"2419605.4609375"	"284097"	"204672.46875"	"643831.6875"	"710314.333496094"	"4584452.8828125"	"13050360.1796875"	"11874439.328125"	"8535425.625"	"6612921.92578125"	"18597206.65625"	"15296957.8125"	"10560711.015625"	"1138663.24609375"	"611432.08984375"	"3289939.828125"	"1725272.3671875"	"793779.6875"	"895887.427734375"	"787507.48046875"	"754348.7890625"	"1246827.8046875"	"2831541.69726563"	"1531287.3984375"	"5121997.3984375"	"781220.859375"	"1042264.53515625"	"536445.0546875"	"1426323.07519531"	"7635004.40234375"	"1126442.8515625"	"5697630.765625"	"1848323.80859375"	"1413862.76757813"	"335288.25"	"1024588.22753906"	"562749.623046875"	"12491306.7421875"	"2203022.49609375"	"477315.470703125"	"1008058.34375"	"2319224.6875"	"844949.203125"	"861295.26171875"	"1141718.63671875"	""
"-3688625229951110619"	"High"	"IsMasterProtein"	"P02538"	"Keratin, type II cytoskeletal 6A OS=Homo sapiens OX=9606 GN=KRT6A PE=1 SV=3"	"True"	"67"	"6"	"60.0"	"4094214.07200222"	"25030264.3074334"	"8244399.4838971"	"34013365.7007123"	"1558768.95938509"	"7112715.30466582"	"3569783.22305243"	"19652677.1192498"	"2050305.31144555"	"11452693.8461419"	"2865320.09629996"	"13972578.5560269"	"3722853.5"	"1514964.6953125"	"4502618.453125"	"4877523.828125"	"29936322.8125"	"31345355.5175781"	"20928226.0625"	"18677828.375"	"5300620.125"	"15000546.1640625"	"7582401"	"8964195.2265625"	"19598153.4257813"	"42893411.015625"	"26971719.40625"	"48435610.0078125"	"2156963.94921875"	"1462744.51171875"	"1661097.1015625"	"815049.4296875"	"14181285.265625"	"6888485.625"	"7344243.96875"	"4477886.375"	"5273412.97265625"	"3852121.4609375"	"3308138.74609375"	"1105019.21484375"	"22562015.34375"	"17848698.5625"	"21638984.859375"	"8645076.1796875"	"1489029.0625"	"2220997.390625"	"4617902.625"	"1892731.56640625"	"11843350.375"	"11074923.2421875"	"6895252.3984375"	"31963890.3203125"	"4506004.75"	"1587126.375"	"3293706.80859375"	"2492650.296875"	"9074407.015625"	"4079870.765625"	"22496276.828125"	"21514678.71875"	"Met-loss+Acetyl [N-Term]"
"-3690320084066520669"	"High"	"IsMasterProtein"	"P04259"	"Keratin, type II cytoskeletal 6B OS=Homo sapiens OX=9606 GN=KRT6B PE=1 SV=5"	"False"	"65"	"7"	"60.0"	"2933899.55822856"	"54771955.4998583"	"2131608.41115734"	"57051881.9473886"	"1651838.75515236"	"11527512.147773"	"2618815.06246924"	"39203765.9987111"	"1877344.93888268"	"18326308.5953374"	"2222915.9558961"	"18350814.6235441"	"3999111.09765625"	"239697.91015625"	"2618017.8515625"	"3287894.546875"	"58782330.0546875"	"77749932.296875"	"51035185.34375"	"34877646.6796875"	"188481.4296875"	"1953206.0234375"	"2326305.7578125"	"2430821.1328125"	"36171648.9628906"	"83962574.90625"	"45106818.34375"	"72160204.4492188"	"1807138.6328125"	"1775723.2890625"	"1536597.109375"	"773922.837890625"	"25671631.2929688"	"10321557.65625"	"12874368.4570313"	"9086603.21875"	"2686073.5546875"	"2553240.703125"	"3384710.76953125"	"1877058.7265625"	"50418896.9609375"	"30483317.984375"	"51628907.53125"	"7941923.35546875"	"1750635.34375"	"2013225.67382813"	"1538494.25"	"2031040.4609375"	"33760918.296875"	"6508327.078125"	"9947999.15625"	"38528404.3671875"	"2529574.109375"	"2077073.47851563"	"2378998.81640625"	"1594778.10546875"	"8760576.9375"	"7031398.94726563"	"50400447.1484375"	"38439522.8476563"	"Met-loss+Acetyl [N-Term]"
"-8618995873066518476"	"High"	"IsMasterProtein"	"P08729"	"Keratin, type II cytoskeletal 7 OS=Homo sapiens OX=9606 GN=KRT7 PE=1 SV=5"	"True"	"68"	"30"	"51.4"	"1967379.22518991"	"112173235.633313"	"6541302.21160679"	"47359395.0149845"	"8679259.00188854"	"68018758.4477154"	"19504041.4052088"	"130047438.585402"	"1161630.22859244"	"34647862.7778503"	"8256293.03965344"	"68348928.3326559"	"1968039.4609375"	"1233294.01171875"	"1966719.2109375"	"3044474.1875"	"96124117.3867188"	"50506864.1796875"	"130901954"	"140303135.464844"	"1460623.15820313"	"7252137.0546875"	"6180375.27734375"	"6923306.87109375"	"18349748.3984375"	"34032961.765625"	"65904117.0625"	"69101625.765625"	"8811257.2578125"	"6130182.921875"	"15360640.984375"	"8549238.1640625"	"73420141.171875"	"63014745.3671875"	"80061678.1328125"	"61377488.9375"	"11887482.75"	"22826383.3984375"	"26151402.7265625"	"16665260.7421875"	"116012251.4375"	"150761768.359375"	"133660328.328125"	"126532206.632813"	"1115600.609375"	"1209559.02734375"	"686288.375"	"2654880.20703125"	"36896572.2148438"	"33971731.3710938"	"34148536.265625"	"35154490.5390625"	"7368321.1796875"	"7519016.8671875"	"9420721.41015625"	"9065862.7265625"	"65454104.0625"	"55141596.4609375"	"71371781.359375"	"95085366.234375"	"Met-loss+Acetyl [N-Term]"
"4143955501491186019"	"High"	"IsMasterProtein"	"P55084"	"Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=3"	"False"	"60"	"30"	"51.3"	"169419.30859375"	"584835.419221491"	"13113109.3087487"	"17998476.0470383"	"5016821.07929479"	"8148199.8425913"	"462110.065505631"	"1692685.75845618"	"797134.75"	"2814927.83425764"	"50334937.977602"	"64200303.3297962"	""	"76207.25"	"169419.30859375"	"423877.109375"	"777831.42578125"	"147189.4453125"	"439725.69921875"	"1246645.453125"	"5249748.07421875"	"10291500.5859375"	"16708315.2070313"	"16910859.7695313"	"6563793.578125"	"13994891.8125"	"23721468.0507813"	"23147384.3710938"	"5291051.3046875"	"6292417.1484375"	"4756803.94921875"	"2602789.62890625"	"8353423.55859375"	"10144196.1289063"	"7948017.984375"	"5447667.671875"	""	"262238.40625"	"814318.984375"	""	"939163.2265625"	"2395431.71875"	"2460184.03125"	"1196103.83984375"	"416729.578125"	"797134.75"	""	"819998.9609375"	"1078109.859375"	"5087103.6171875"	"3890328.765625"	"2036799.25"	"41203194.328125"	"49281237.8984375"	"52205781.890625"	"51411167.6015625"	"63600888.53125"	"58273767.53125"	"64805367.390625"	"65420043.4765625"	""
"5619484675981056092"	"High"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2"	"False"	"71"	"29"	"61.0"	"5458530.17575279"	"5321158.13139604"	"9389006.84974352"	"10114587.7161379"	"20200685.351166"	"17066507.5533571"	"5365420.0673458"	"6863861.08416732"	"3556435.07374524"	"4458409.01093442"	"13160703.9990466"	"12308078.0124447"	"663851.821289063"	"4052550.88671875"	"7800335.03515625"	"7352295.5078125"	"1092125.46484375"	"3887020.484375"	"7494286.89941406"	"7284428.7734375"	"4412204.8359375"	"9025006.96875"	"9767687.70703125"	"15825534.7363281"	"4444779.859375"	"9740914.359375"	"10502595.6386719"	"15806232.7265625"	"20155458.3671875"	"222722942.660156"	"20246013.8203125"	"16390825.3242188"	"17871406.6484375"	"21849314.3125"	"16297859.8046875"	"13427620.1835938"	"3712160.16015625"	"6924938.17578125"	"51331266.1445313"	"4157110.3984375"	"5481080.0546875"	"12236005.265625"	"5898111.03515625"	"7987741.95703125"	"5165292.9453125"	"3670962.40625"	"3362252.5546875"	"3445480.78515625"	"5249831.35546875"	"5227249.671875"	"3802651.90234375"	"3025916.4453125"	"13906924.375"	"12388487.1015625"	"12454524.4570313"	"15782165.8330078"	"15462976.46875"	"11008740.5585938"	"11404274.25"	"13283509.4140625"	""
"6480137070562712140"	"High"	"IsMasterProtein"	"P07437"	"Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2"	"False"	"70"	"1"	"49.6"	"3375422.03787599"	"9557920.49378889"	"18376832.8417106"	"15238566.6719515"	"28351709.1104596"	"35824877.4896893"	"16678232.4550413"	"27411127.848818"	"7888941.406294"	"15009112.4460347"	"32727206.5503211"	"35268515.1402367"	"1370901.4921875"	"2483215.5390625"	"4588193.71679688"	"9025560.7890625"	"3409975.83203125"	"14233846.5429688"	"6418071.453125"	"23866645.6015625"	"5024876.30078125"	"16085470.5664063"	"20994597.8203125"	"22579788.3046875"	"8580705.5859375"	"12360276.703125"	"25138124.3046875"	"18787112.9257813"	"26578851.6171875"	"30576604.9765625"	"30242819.40625"	"17681828.1171875"	"20845269.2890625"	"33933258.0625"	"37821945.796875"	"86301169.3828125"	"9032840.2109375"	"19124200.359375"	"17416578.0390625"	"15971187.75"	"13229611.4296875"	"25847399.2265625"	"29069459.6914063"	"33478977.03125"	"9465636.6953125"	"7275126.83203125"	"5839769.5703125"	"8554544.5390625"	"14940017.359375"	"15078527.0859375"	"13017576.4609375"	"18238687.578125"	"36982642.84375"	"32310243.921875"	"32523826.421875"	"32931858.46875"	"47490986.78125"	"34832394.171875"	"28884745.890625"	"35710096.5859375"	""
"4596128542851046975"	"High"	"IsMasterProtein"	"Q5JP53"	"Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=1"	"False"	"69"	"1"	"47.7"	""	""	"459615.84375"	"664248.198794121"	"1630385.375"	"1087127.53491016"	""	"547845.0625"	""	""	"1140003.86403991"	"1275987.77030725"	""	""	""	""	""	""	""	""	""	"518740.59375"	"407375.40625"	"459615.84375"	""	"610038.8125"	"723274.75"	""	"755109.125"	"6481020.25"	"1630385.375"	""	"1113796.25"	"1352443.75"	"1061097.375"	"498751.03125"	""	""	""	""	""	"547845.0625"	""	""	""	""	""	""	""	""	""	""	"1311067.375"	""	""	"991260.125"	"1394334.875"	"1433105.875"	"898995.6875"	"1167685.625"	"Met-loss [N-Term]"
