"Accession","Description","Sample.a.buffer2","Sample.b.buffer2","Sample.c.buffer2","Sample.d.buffer2","Control.a.buffer2","Control.b.buffer2","Control.c.buffer2","Control.d.buffer2","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"240","Q9UMS4","Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1",0,615429.359375,349423.625,145027.25,152569.375,219238.890625,0,152335.78125,0,0.737334095761999,1,0.48771109640079,0.612522596081395,247225.4375,152452.578125,-0.426585938077766
"241","P39019","40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2",72761.2578125,44546.92578125,27627.046875,46725.806640625,146403.85546875,0,26074.01171875,29046.6875,0.331992883005641,1,0.514460005043837,0.616659213485929,0.565559609264883,45636.3662109375,27560.349609375,0.707548050960287
"242","P62316","Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1",65857.2265625,78688.546875,0,61111.57421875,0,0,0,0,1,1,NA,1,1,63484.400390625,0,22.8994338419148
"243","P04844","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3",339795.5625,276460.25,217762.734375,0,0,251945.484375,247585.1875,0,1,0.523196914823413,0.467956821419941,NA,0.523196914823413,247111.4921875,123792.59375,1.38596658741069
"244","P62258","14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1",1112396.015625,1721355.421875,1042736.1328125,1581996.875,1774547.46875,2005392.1875,1494274.015625,1271713.5,0.385319637064466,0.46189213821316,0.41100983906379,0.554364902920465,0.436450988638475,1347196.4453125,1634410.7421875,-0.746058321186733
"245","P62314","Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens OX=9606 GN=SNRPD1 PE=1 SV=1",201896.96875,176410.8125,0,97364.3671875,291559.46875,357475,225245.390625,196306.78125,0.409148515262809,0.330427983605577,0,0.331542161038068,0.330985072321822,136887.58984375,258402.4296875,4.18563251643242
"246","Q14574","Desmocollin-3 OS=Homo sapiens OX=9606 GN=DSC3 PE=1 SV=3",292612.6875,393296.4375,629379.65625,223712.796875,503375.609375,320530.890625,313371.1796875,173057.0625,0.367609283514317,0.550968591428219,0.667599149486965,0.563835159322326,0.557401875375272,342954.5625,316951.03515625,-0.623331920145365
"247","P31025","Lipocalin-1 OS=Homo sapiens OX=9606 GN=LCN1 PE=1 SV=1",262312.3125,79395.4921875,196606.875,0,5926878.25,597837.0859375,3468827.875,317536.46875,0.0423823292967157,0.11723519327336,0.0536380779933404,0,0.048010203645028,138001.18359375,2033332.48046875,21.868804920201
"248","P61224","Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1",400724.625,548088.1484375,402759.3828125,318557.0625,473344.671875,493196.609375,437490.359375,363251.703125,0.458458644449225,0.526357602303627,0.479332944231508,0.467223477550901,0.473278210891205,401742.00390625,455417.515625,-0.847286759161957
"249","P35579","Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4",82042.318359375,190785.543945313,94860.8701171875,36547.044921875,286696.73828125,0,213126.115234375,134453.921875,0.222494245949471,1,0.308002852811801,0.213724200549625,0.265248549380636,88451.5942382812,173790.018554688,-0.618582120493168
"250","Q99959","Plakophilin-2 OS=Homo sapiens OX=9606 GN=PKP2 PE=1 SV=2",119196.2578125,110728.7109375,151656.125,87250.640625,0,0,133891.1875,84939.4296875,1,1,0.531106819644818,0.506711220145579,0.765553409822409,114962.484375,42469.71484375,7.25964802203028
"251","Q9P035","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=2",295872.1953125,362864.390625,198428.171875,79297.0859375,338911.7109375,478192.484375,61318.91015625,81506.40625,0.466099080961853,0.431438588056248,0.763928396512756,0.493130372100614,0.479614726531233,247150.18359375,210209.05859375,-0.612991278653275
"252","A0A2R8Y6J3","60S ribosomal protein L5 (Fragment) OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=1",467891.09375,331077.015625,385807.46875,340130.4609375,383009.23046875,445052.03125,451746.953125,69932.390625,0.54987767712933,0.426574700377529,0.460635701601704,0.829459336883285,0.505256689365517,362968.96484375,414030.630859375,-0.27738639550576
"253","O00148","ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2",335196.359375,395336.53125,274167.2578125,0,1893873.1875,440309.125,955083.25,369500.09375,0.150375011782347,0.473091110201053,0.22303611515312,0,0.186705563467734,304681.80859375,697696.1875,7.51933246974285
"254","P10599","Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3",165488.59375,125852.4375,156381.84375,0,944363.15625,983557.5625,881491.296875,577667.3125,0.149108737946307,0.11344087172461,0.150675297036618,0,0.131274804835459,141117.140625,912927.2265625,16.5917948046891
"255","P61626","Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1",811156.75,262377.125,639945.0625,0,5245337.515625,780207.421875,1403273.48828125,826201.390625,0.133931729218981,0.251660285764295,0.313204410881699,0,0.192796007491638,451161.09375,1114737.43945312,10.2412040662396
"256","Q5VVC8","60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2",1416072.4375,1055935,1148709.84375,1033216.78125,1855864.5625,1978000.4375,919506.59375,1284979.1875,0.432793307909046,0.348041354785751,0.555410847202494,0.44569863599889,0.439245971953968,1102322.421875,1570421.875,-0.694160479486017
"257","Q02978","Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=3",507665.25,898797.40625,424168.4921875,284059.75,871163.921875,1241864.5625,669182.78125,386526.03125,0.36818574799201,0.419868909417229,0.387952620985123,0.423599422985827,0.403910765201176,465916.87109375,770173.3515625,-0.151905958972484
"258","Q9NZ01","Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1",414084,545738.140625,156347.15625,336746.890625,603500.15625,908984.9375,543694.96875,479230.546875,0.406928505575383,0.375149159885746,0.223339640096658,0.412691423989282,0.391038832730565,375415.4453125,573597.5625,0.82885207780275
"259","P46781","40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3",893076.09375,749764.3125,631296.5078125,270703.8125,731365.8203125,659787.234375,521391.203125,209359.671875,0.549774101504524,0.531916916527274,0.547673495450954,0.563891696225203,0.548723798477739,690530.41015625,590589.21875,-0.513478905265546
"260","Q14974","Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2",80616.265625,89339.34375,66247.90625,45126.55859375,211463.0625,232456.9140625,66682.1484375,137165.296875,0.276008117871659,0.277627043761507,0.498366651587856,0.247551150750594,0.276817580816583,73432.0859375,174314.1796875,1.74312480521572
"261","C9JRZ6","MICOS complex subunit OS=Homo sapiens OX=9606 GN=CHCHD3 PE=1 SV=2",312484.171875,394989.046875,244749.3125,241603.46875,0,179234.796875,83237.4921875,0,1,0.687865979746683,0.746216948371422,1,0.873108474185711,278616.7421875,41618.74609375,15.3315900266911
"262","P62266","40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3",421033,415053.6953125,268707.55078125,38319.95703125,450007.7578125,422046.3671875,272671.73828125,39575.40234375,0.483367737070498,0.495823275980821,0.496338807579004,0.491941462735565,0.493882369358193,341880.623046875,347359.052734375,-0.847049429238556
"263","P50914","60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4",206498.46875,208373.171875,203157.625,149181.265625,206233.5625,452966.25,428723.671875,106971.75,0.500320917968491,0.315077500270935,0.321512325186275,0.582391213552593,0.410916621577383,204828.046875,317478.6171875,-0.55430139858849
"264","P28074","Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3",160422.5703125,204371.63671875,170471.08984375,254460.25,601231.484375,138079.375,135159.859375,148039.19921875,0.210623930018097,0.59679086854793,0.557767759709892,0.632200243985194,0.577279314128911,187421.36328125,143059.287109375,-0.836002561767571
"265","Q14697","Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3",190885.640625,526847.046875,145934.390625,144230.328125,268627.65625,379503.75,244322.921875,185554.203125,0.415408306839325,0.581283812726278,0.373944026032824,0.437347159911704,0.426377733375515,168410.015625,256475.2890625,-0.738974176095177
"266","P34897","Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3",507793.40625,471281.6015625,262352.8125,291123.2578125,775139.8125,780772.15625,262434.96875,715294.390625,0.395806577325013,0.376406842455303,0.499921724311297,0.289266844897324,0.386106709890158,381202.4296875,745217.1015625,0.0150443231489139
"267","P50402","Emerin OS=Homo sapiens OX=9606 GN=EMD PE=1 SV=1",248775.671875,109304.6328125,287262.09375,331209.96875,103370.328125,155650.0703125,72817.9140625,87489.9375,0.706456049124511,0.412540828765483,0.797772960223836,0.791043809195981,0.748749929160246,268018.8828125,95430.1328125,2.79624177074963
"268","B7Z6Z4","Myosin light polypeptide 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=1",74617.9375,100036.3828125,107438.84375,85839.78125,84292.1953125,302517.9140625,85130.0546875,57522.98828125,0.469560601198683,0.248504074081621,0.557924174785007,0.598759228289663,0.513742387991845,92938.08203125,84711.125,-0.818720783195523
"269","P62280","40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3",354971.03125,731422.4375,734531,401027.75,93317.484375,111629.8828125,0,98454.8203125,0.791836103039808,0.867588428235247,1,0.802886374491703,0.835237401363475,566225.09375,95886.15234375,16.0428140932798
"270","P56537","Eukaryotic translation initiation factor 6 OS=Homo sapiens OX=9606 GN=EIF6 PE=1 SV=1",1212618.875,1721006.375,1002931,1295155.25,228283.171875,92026.171875,291037.0390625,0,0.841569263941226,0.949241853361309,0.775081740602062,1,0.895405558651268,1253887.0625,160154.671875,18.6454915933675
"271","G3V279","Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1",175366.78125,150901.359375,127817.53125,174296.890625,121979.6640625,115428.8359375,72968.328125,0,0.589772583511789,0.566595008868368,0.636586319613674,1,0.613179451562732,162599.125,94198.58203125,3.76210926726821
"272","P17931","Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5",409589.671875,496464.3125,359884.1875,280383.984375,553617.03125,546117.4375,454749.171875,431038.546875,0.425235487404873,0.476187418876266,0.441774429390062,0.394117380401705,0.433504958397467,384736.9296875,500433.3046875,-0.598884641902175
"273","P51572","B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3",218043.875,236734.9140625,212522.2109375,206370.7734375,421492.109375,623815.21875,424164.359375,435494.453125,0.340940745051411,0.275097179160021,0.333794084636008,0.321517298175998,0.327655691406003,215283.04296875,429829.40625,1.99979661341582
"274","H7C463","MICOS complex subunit MIC60 (Fragment) OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=1",1124324.734375,1102584.7734375,764208.359375,898148.2421875,125975.6953125,169715.703125,97087.5703125,148697.40625,0.899243659906614,0.866607215629175,0.88727733759554,0.857956704054755,0.876942276612357,1000366.5078125,137336.55078125,17.264685664598
"275","P84243","Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2",2048978.03125,1303227.875,877463.6875,890081.9140625,3777191.5625,2810629.375,1740983.3125,1940561.78125,0.351685270790612,0.316789765857821,0.335108439277175,0.314445055566853,0.325949102567498,1096654.89453125,2375595.578125,1.58872979568293
"276","P27824","Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2",316775.8125,486632.65625,377549.875,199850.203125,189964.703125,334315.625,277316.53125,147592.21875,0.625124304713029,0.59276895678378,0.576529611836384,0.575203805126884,0.584649284310082,347162.84375,233640.6171875,0.178591162603586
"277","P62081","40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1",98704.9921875,173905.859375,74143.546875,210590.41796875,95773.828125,157230.22265625,99067.71875,81333.96875,0.507535946736488,0.52517943169536,0.428052682413393,0.721386864371972,0.516357689215924,136305.42578125,97420.7734375,-0.54422721447334
"278","P0DPA2","V-set and immunoglobulin domain-containing protein 8 OS=Homo sapiens OX=9606 GN=VSIG8 PE=2 SV=1",27412.521484375,22575.9609375,0,16215.87890625,0,0,0,0,1,1,NA,1,1,19395.919921875,0,22.8994338419148
"279","I3L3P7","40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=1",1096206.84375,1209283.875,664296.765625,1041040.46875,253912.25,337971.65625,208182.640625,2183336.734375,0.81193344263079,0.781567007243491,0.761389622341014,0.322865596413796,0.771478314792253,1068623.65625,295941.953125,2.47704167837529
"280","P26641","Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3",245873.15625,188487.5625,260874.796875,0,344726.5,346002.75,134320.984375,0,0.416311038531865,0.352649165180145,0.660115338402287,NA,0.416311038531865,217180.359375,239523.7421875,-0.753430678104723
"281","H7C2W9","60S ribosomal protein L31 (Fragment) OS=Homo sapiens OX=9606 GN=RPL31 PE=1 SV=1",171594.083984375,104540.35546875,172823.6796875,110169.5625,0,0,13039.1328125,11528.00390625,1,1,0.929845391678338,0.905273340735777,0.964922695839169,140881.823242188,5764.001953125,26.2839400028524
"282","P62937","Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2",192798.59375,230163.109375,332792.03125,0,652307.6875,943091.953125,887786.78125,344867.8125,0.228135322180816,0.196174827393937,0.272650997905143,0,0.212155074787376,211480.8515625,770047.234375,10.2831423994502
"283","Q96AE4","Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3",121469.7421875,118893.25,92874.8828125,163534.23046875,0,0,0,0,1,1,1,1,1,120181.49609375,0,31.5473158828487
"284","Q9HAU0","Pleckstrin homology domain-containing family A member 5 OS=Homo sapiens OX=9606 GN=PLEKHA5 PE=1 SV=1",212056.625,183033.375,135402.640625,71924.6484375,0,56094.2421875,58579.1015625,90511.0625,1,0.765421314161649,0.698017447921061,0.442788399314325,0.731719381041355,159218.0078125,57336.671875,5.25024240903077
"285","Q96FQ6","Protein S100-A16 OS=Homo sapiens OX=9606 GN=S100A16 PE=1 SV=1",106620.1171875,94226.62890625,70660.3828125,78329.109375,79799.6171875,74194.1630859375,78203.2431640625,78343.904296875,0.571935785366071,0.559471474938919,0.47466520010486,0.499952784077078,0.529712129507998,86277.869140625,78273.5737304688,-0.711660875086131
"286","P42766","60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2",74116.1640625,48005.14453125,37030.2109375,17146.458984375,171065.6875,65810.5703125,45203.33984375,33535.34375,0.30229057978872,0.421779581116308,0.450305387347365,0.338315885767524,0.380047733441916,42517.677734375,55506.955078125,0.25822349302535
"287","P00390","Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2",117059.1015625,370913.390625,94792.390625,208589.96484375,0,0,0,0,1,1,1,1,1,162824.533203125,0,31.5473158828487
"288","P62906","60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2",305608.03125,277424.0625,233927.625,242042.0625,317654.78125,268584.71875,213548.140625,222027.8125,0.490335738184283,0.508094506950752,0.522771606800354,0.521563832386233,0.514829169668493,259733.0625,245306.265625,-0.80015706920925
"289","P78371","T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4",100323.40625,122359.484375,95007.6875,79610.40625,2333435.7421875,2120743.625,2832110.15625,2095549.4375,0.0412215836207164,0.0545492018907206,0.0324577596706129,0.0365997958627035,0.03891068974171,97665.546875,2227089.68359375,23.2525023962809
"290","B4DR61","Protein transport protein Sec61 subunit alpha isoform 1 OS=Homo sapiens OX=9606 GN=SEC61A1 PE=1 SV=1",301683.0859375,449240.15625,103409.875,169042.328125,399751.71875,584009.65625,373812.9375,232391.125,0.430094263816727,0.434783680398684,0.216690971787942,0.421096764131321,0.425595513974024,235362.70703125,386782.328125,0.311617916643061
"291","O00571","ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3",165736.09765625,196469.5546875,355580.9921875,180824.8984375,123916.0234375,128504.9296875,147582.01953125,50822.8359375,0.572190174304324,0.604569171223875,0.706691437776545,0.780602922473543,0.65563030450021,188647.2265625,126210.4765625,2.35712135454781
"292","M0R0R2","40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1",352860.171875,290724.09375,304099.0859375,240396.796875,521173.90625,341447.8125,302518.09375,138701.09375,0.403714432544741,0.459881388077739,0.50130312183733,0.634128553125605,0.480592254957534,297411.58984375,321982.953125,-0.83506799163293
"293","P21333","Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4",183565.0625,168976.140625,149532.140625,103627.9296875,171177.09375,160808.890625,125963.8515625,84588.2734375,0.517460525245933,0.512382687548072,0.542774286615501,0.550579216703663,0.530117405930717,159254.140625,143386.37109375,-0.679706834606864
"294","P23490","Loricrin OS=Homo sapiens OX=9606 GN=LORICRIN PE=1 SV=2",356198.5,364102.53125,299736.0625,333696.875,205898.0625,0,145457.6796875,262133.82421875,0.633696278831095,1,0.673271059532912,0.560053175235082,0.653483669182003,344947.6875,175677.87109375,4.71575855286145
"295","Q6NUK1","Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Homo sapiens OX=9606 GN=SLC25A24 PE=1 SV=2",270720.1875,282817.8828125,302833.328125,981846.8125,144985.609375,163101.296875,106346.8984375,118856.078125,0.651230243925138,0.63423574426805,0.740097659823608,0.892018019451633,0.695663951874373,292825.60546875,131920.84375,5.44107191380244
"296","I3L192","Basigin (Fragment) OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=8",186239.046875,230816.453125,147438.90625,159071.625,89063.15625,176456.546875,66373.1640625,92431.7578125,0.676489489589877,0.566736447358406,0.689572417658688,0.6324830434531,0.654486266521489,172655.3359375,90747.45703125,1.4691296139783
"297","P18669","Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2",75073.9375,70528.59375,80444.4375,45011.09375,172796.765625,125332.6171875,94422.3828125,57412.857421875,0.302875396541481,0.360094749809884,0.460032597128717,0.439458673825891,0.399776711817888,72801.265625,109877.5,0.0103364793176057
"298","H0YL69","Proteasome subunit alpha type (Fragment) OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1",265177.375,178368.546875,180630.703125,0,403916.5,329278.78125,449456.765625,178467.46875,0.396323124314955,0.351363115676794,0.286675599950185,0,0.31901935781349,179499.625,366597.640625,4.66930595651054
"299","P16422","Epithelial cell adhesion molecule OS=Homo sapiens OX=9606 GN=EPCAM PE=1 SV=2",86063.45703125,87969.36328125,56652.708984375,82988.54296875,10006.3720703125,11500.78125,9378.4716796875,18630.693359375,0.895842720197472,0.884379566309096,0.857969044542744,0.816661746018075,0.87117430542592,84526,10753.5766601562,15.8772256760212
"300","Q6P2Q9","Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2",3036015.2109375,3769439.5,3474923,3489647.75,234059.546875,280130.6640625,465113.2578125,421755.1875,0.928423793273897,0.930824593052248,0.881952036129046,0.892172912318369,0.910298352796133,3482285.375,350942.92578125,20.4636720069987
"301","Q5SZX6","T-complex protein 1 subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=1",27496.626953125,229751.39453125,18305.478515625,214265.666015625,0,26917.154296875,0,0,1,0.895128739303,1,1,1,120881.146484375,0,28.1444053570821
"302","Q9Y6C9","Mitochondrial carrier homolog 2 OS=Homo sapiens OX=9606 GN=MTCH2 PE=1 SV=1",155108.9765625,30120.169921875,0,19051.322265625,169901.296875,213257.82421875,135247.359375,112563.2265625,0.477243303486921,0.12375880583711,0,0.144750883813795,0.134254844825453,24585.74609375,152574.328125,9.31299148295507
"303","P06744","Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4",287661.4609375,261551.1484375,220776.88671875,95173.4140625,64170.34375,60089.3828125,61271.078125,58554.8828125,0.817610736451195,0.813178449311183,0.782763622637933,0.619101466660284,0.797971035974558,241164.017578125,60680.23046875,7.23759468889112
