"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Abundances Normalized F1 Light Control Hevay_HA"	"Abundances Normalized F2 Light Control Hevay_HA"	"Abundances Normalized F3 Light Control Hevay_HA"	"Abundances Normalized F4 Light Control Hevay_HA"	"Abundances Normalized F5 Light Control Hevay_HA"	"Abundances Normalized F6 Light Control Hevay_HA"	"Abundances Normalized F13 Light Sample Heavy_wt"	"Abundances Normalized F14 Light Sample Heavy_wt"	"Abundances Normalized F15 Light Sample Heavy_wt"	"Abundances Normalized F16 Light Sample Heavy_wt"	"Abundances Normalized F17 Light Sample Heavy_wt"	"Abundances Normalized F18 Light Sample Heavy_wt"	"Abundances Normalized F1 Heavy Sample Hevay_HA"	"Abundances Normalized F2 Heavy Sample Hevay_HA"	"Abundances Normalized F3 Heavy Sample Hevay_HA"	"Abundances Normalized F4 Heavy Sample Hevay_HA"	"Abundances Normalized F5 Heavy Sample Hevay_HA"	"Abundances Normalized F6 Heavy Sample Hevay_HA"	"Abundances Normalized F13 Heavy Sample Heavy_wt"	"Abundances Normalized F14 Heavy Sample Heavy_wt"	"Abundances Normalized F15 Heavy Sample Heavy_wt"	"Abundances Normalized F16 Heavy Sample Heavy_wt"	"Abundances Normalized F17 Heavy Sample Heavy_wt"	"Abundances Normalized F18 Heavy Sample Heavy_wt"	"Abundance F1 Light Control Hevay_HA"	"Abundance F2 Light Control Hevay_HA"	"Abundance F3 Light Control Hevay_HA"	"Abundance F4 Light Control Hevay_HA"	"Abundance F5 Light Control Hevay_HA"	"Abundance F6 Light Control Hevay_HA"	"Abundance F13 Light Sample Heavy_wt"	"Abundance F14 Light Sample Heavy_wt"	"Abundance F15 Light Sample Heavy_wt"	"Abundance F16 Light Sample Heavy_wt"	"Abundance F17 Light Sample Heavy_wt"	"Abundance F18 Light Sample Heavy_wt"	"Abundance F1 Heavy Sample Hevay_HA"	"Abundance F2 Heavy Sample Hevay_HA"	"Abundance F3 Heavy Sample Hevay_HA"	"Abundance F4 Heavy Sample Hevay_HA"	"Abundance F5 Heavy Sample Hevay_HA"	"Abundance F6 Heavy Sample Hevay_HA"	"Abundance F13 Heavy Sample Heavy_wt"	"Abundance F14 Heavy Sample Heavy_wt"	"Abundance F15 Heavy Sample Heavy_wt"	"Abundance F16 Heavy Sample Heavy_wt"	"Abundance F17 Heavy Sample Heavy_wt"	"Abundance F18 Heavy Sample Heavy_wt"	"Found in Sample in S1 F1 Light Control Hevay_HA"	"Found in Sample in S2 F2 Light Control Hevay_HA"	"Found in Sample in S3 F3 Light Control Hevay_HA"	"Found in Sample in S4 F4 Light Control Hevay_HA"	"Found in Sample in S5 F5 Light Control Hevay_HA"	"Found in Sample in S6 F6 Light Control Hevay_HA"	"Found in Sample in S25 F13 Light Sample Heavy_wt"	"Found in Sample in S26 F14 Light Sample Heavy_wt"	"Found in Sample in S27 F15 Light Sample Heavy_wt"	"Found in Sample in S28 F16 Light Sample Heavy_wt"	"Found in Sample in S29 F17 Light Sample Heavy_wt"	"Found in Sample in S30 F18 Light Sample Heavy_wt"	"Found in Sample in S7 F1 Heavy Sample Hevay_HA"	"Found in Sample in S8 F2 Heavy Sample Hevay_HA"	"Found in Sample in S9 F3 Heavy Sample Hevay_HA"	"Found in Sample in S10 F4 Heavy Sample Hevay_HA"	"Found in Sample in S11 F5 Heavy Sample Hevay_HA"	"Found in Sample in S12 F6 Heavy Sample Hevay_HA"	"Found in Sample in S31 F13 Heavy Sample Heavy_wt"	"Found in Sample in S32 F14 Heavy Sample Heavy_wt"	"Found in Sample in S33 F15 Heavy Sample Heavy_wt"	"Found in Sample in S34 F16 Heavy Sample Heavy_wt"	"Found in Sample in S35 F17 Heavy Sample Heavy_wt"	"Found in Sample in S36 F18 Heavy Sample Heavy_wt"	"Number of Protein Groups"	"Modifications"
"-2305783293341844831"	"False"	"High"	"IsMasterProtein"	"Q14204"	"Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5"	"0.000"	"False"	"1209.979"	"40"	"119"	"1487"	"119"	"4646"	"532.1"	"6.40"	"3960.06"	"119"	"161073628.281218"	"153655706.834341"	"155312563.826361"	"151300571.949863"	"153537547.011849"	"154117007.494487"	"151681005.002603"	"148300695.914652"	"153766196.338035"	"154923929.399916"	"147694188.700188"	"157157908.023596"	"233171308.169256"	"226814677.289792"	"231076908.8925"	"217236359.170808"	"217960347.082725"	"219850929.745413"	"211825482.177425"	"211934544.861215"	"218676011.301677"	"221583227.297526"	"212138933.356939"	"216458976.111832"	"81697170.234375"	"72191124.3554688"	"67154108.2539063"	"63971853.6328125"	"84141652.5390625"	"62072167.9492188"	"94622875.703125"	"91870168.671875"	"104108241.914063"	"118954956.642578"	"105700554.660156"	"113976462.140625"	"111119599.546875"	"95112620.546875"	"91548527.1777344"	"82446579.4941406"	"108664064.300781"	"86815743.2070313"	"169945660.084961"	"157487399.357422"	"180480001.449219"	"216429837.304688"	"189029216.761719"	"188808256.604492"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"682895518506643546"	"False"	"High"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2"	"0.000"	"False"	"1188.411"	"72"	"51"	"3187"	"49"	"654"	"72.3"	"5.16"	"8926.56"	"51"	"850017534.476849"	"849833235.666145"	"854707145.779833"	"872220777.326617"	"840865152.27224"	"839344427.008415"	"974668735.853708"	"957069940.248298"	"916568455.029356"	"910674007.96942"	"889918951.950506"	"900794022.079169"	"1204161283.31289"	"1200834563.10948"	"1215461229.20754"	"1248997997.79662"	"1225050332.08616"	"1207948738.47245"	"725527365.524611"	"719861991.399675"	"691157291.3628"	"689349298.780869"	"665385882.285685"	"672388644.595188"	"510311430.100464"	"443117324.797424"	"434045044.086548"	"429152485.756226"	"528928272.088867"	"381789411.661011"	"690878444.234985"	"698867559.754028"	"726239208.731323"	"777214641.22522"	"743815770.744629"	"752760766.168945"	"666402462.32312"	"575061390.333496"	"564999785.82959"	"564950002.159668"	"700705993.220825"	"504646053.207764"	"596086670.706543"	"601452213.554199"	"627174816.577393"	"658881988.024292"	"642632820.975098"	"648177681.325684"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"5561612098835552022"	"False"	"High"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2"	"0.000"	"False"	"1171.412"	"72"	"46"	"2840"	"46"	"679"	"73.6"	"6.16"	"8686.92"	"46"	"523951627.65793"	"518437592.365313"	"517184840.995474"	"503842254.05966"	"519706216.075517"	"511146997.195909"	"749406863.022104"	"745127497.434981"	"701357873.117501"	"696711858.981232"	"695791025.827197"	"696130290.189586"	"545613833.124041"	"542983957.132258"	"538100981.705194"	"520788555.189144"	"542207922.804014"	"539325323.101275"	"552891173.653903"	"555444425.22498"	"532614552.205869"	"524962971.675702"	"533852388.487191"	"534383654.580886"	"314926644.389343"	"267315209.514648"	"261989226.711426"	"248918225.025635"	"325879157.959229"	"230205806.002197"	"532926143.398438"	"547594182.738281"	"559383030.492676"	"594800012.812988"	"585241665.198242"	"586540778.546387"	"299961899.34375"	"258139797.789063"	"248705998.136963"	"235525266.526367"	"307734895.90918"	"225638526.789551"	"451778233.97998"	"470017879.270752"	"484713028.166016"	"519271433.158203"	"512055041.532349"	"521757995.254883"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-772083225745130744"	"False"	"High"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1"	"0.000"	"False"	"1140.601"	"80"	"46"	"3458"	"34"	"646"	"70.9"	"5.52"	"10215.23"	"46"	"903184220.810763"	"889902270.242417"	"912580146.899443"	"931363999.966609"	"918319086.332008"	"908521901.755815"	"1168283143.83056"	"1152924269.74333"	"1141839727.22234"	"1126240753.63559"	"1088664742.65573"	"1099238953.68152"	"1078302983.21736"	"1073776007.15914"	"1053932812.19901"	"1113188850.88765"	"1095795511.42985"	"1056558991.57974"	"1204953727.67318"	"1194597154.07445"	"1169631185.46552"	"1162340200.85255"	"1116143973.64734"	"1135855374.6679"	"541244901.88324"	"458711630.808594"	"458759087.464111"	"458921499.43335"	"575364103.145508"	"410722958.014893"	"832403841.647461"	"844604469.81665"	"907929635.317139"	"960181919.211548"	"910382070.306641"	"924223369.093506"	"596624647.33197"	"511681142.147461"	"489933170.578003"	"501876176.241699"	"626603175.806641"	"439827718.617676"	"990378436.404053"	"1007816327.08862"	"1079391957.81824"	"1152011472.35999"	"1083534092.49841"	"1109098923.23425"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"3819136565778515185"	"False"	"High"	"IsMasterProtein"	"P13639"	"Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4"	"0.000"	"False"	"1131.124"	"72"	"58"	"3362"	"57"	"858"	"95.3"	"6.83"	"9785.07"	"58"	"412997511.165699"	"415104804.442395"	"408100281.11438"	"403829276.530102"	"416984546.187527"	"419766037.784102"	"504399853.225727"	"507806376.779632"	"522285795.237318"	"519110123.795181"	"501620808.2888"	"507608770.453948"	"635782655.481228"	"665158925.740065"	"650081478.498322"	"635376417.989168"	"665189096.047083"	"655304738.222897"	"593507649.299139"	"602011219.386194"	"613257430.466937"	"605784148.748855"	"596156387.644464"	"603661927.198924"	"248124348.594849"	"215026375.457397"	"206578603.732727"	"199303310.286011"	"263748685.506409"	"191052382.571777"	"359311380.468994"	"372723848.097778"	"418004184.351929"	"442583598.743774"	"421513249.438721"	"429514442.303955"	"346310694.852173"	"316695995.611572"	"300756791.603149"	"280235734.473145"	"380484142.814331"	"273733352.628418"	"487178181.150879"	"511181878.357788"	"570487658.192261"	"601725786.393799"	"583792116.860168"	"589347691.295654"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss [N-Term]"
"6480137070562712140"	"False"	"High"	"IsMasterProtein"	"P07437"	"Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2"	"0.000"	"True"	"1098.861"	"83"	"33"	"4074"	"1"	"444"	"49.6"	"4.89"	"10877.17"	"33"	"82472498.7583214"	"82407386.2819831"	"89268062.3963783"	"87466194.1630563"	"73726839.9551073"	"77322202.4655628"	"77590347.8511738"	"81207846.3930028"	"76968329.9176822"	"74650629.0875355"	"78024339.0172171"	"80275249.2888491"	"187309848.816871"	"167054798.402013"	"192426729.964443"	"183205025.419354"	"166897913.046534"	"174649711.072256"	"180460439.870578"	"175148368.605457"	"169385573.690969"	"175573244.5625"	"170062943.342033"	"178287264.317668"	"49925761.6875"	"38202869.78125"	"45424476.953125"	"42911107.625"	"46231724.4375"	"35281939.96875"	"55711286.875"	"59384210.875"	"54679155.9375"	"64367087"	"65962016.4375"	"67596735.0625"	"104093133.1875"	"80378832.6875"	"89871059.6875"	"83276259.125"	"95802772.5"	"73366565.1875"	"149523973.5"	"149118696.625"	"158015490.75"	"175573244.5625"	"166877308.5"	"175864984.8125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"562319574892213792"	"False"	"High"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3"	"0.000"	"False"	"1093.437"	"82"	"28"	"4931"	"28"	"335"	"36.0"	"8.46"	"12219.34"	"28"	"1145173098.9799"	"1121120779.61053"	"1106512413.43814"	"1140582953.38259"	"1122886946.23589"	"1133255874.05717"	"1334312780.27021"	"1322169668.89995"	"1352776103.9089"	"1355303460.98232"	"1328443695.84246"	"1334207086.86252"	"1895819331.44728"	"1944189846.48425"	"1715330378.53917"	"1900419122.80652"	"1796410147.08787"	"1936642898.68053"	"1616506250.62721"	"1609708771.19649"	"1631144424.20897"	"1665036272.92992"	"1592571427.33313"	"1588785520.77682"	"689550857.986755"	"581808335.952759"	"562831368.018311"	"563808422.877441"	"708637018.532959"	"514456939.128662"	"948571228.84259"	"967164857.48291"	"1078777806.33386"	"1156039034.57104"	"1112098461.28094"	"1118787046.19708"	"1052226983.09155"	"934568482.255615"	"799935728.310059"	"863839815.281738"	"1029910937.19824"	"811824926.758667"	"1330981346.17261"	"1361349763.56714"	"1512962769.34949"	"1655467023.77222"	"1554097792.53809"	"1555517172.87817"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7054273267636823051"	"False"	"High"	"IsMasterProtein"	"Q08211"	"ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4"	"0.000"	"False"	"1074.833"	"58"	"57"	"2123"	"57"	"1270"	"140.9"	"6.84"	"6577.90"	"57"	"292655049.976616"	"290866290.355015"	"292761428.74675"	"285391826.913473"	"273420282.317326"	"293541495.906917"	"321764582.659158"	"310687429.315206"	"337883890.236339"	"343318734.10912"	"329101928.748719"	"331579430.386587"	"237730935.367964"	"237048082.232941"	"232785669.227028"	"227765406.532128"	"218367445.315146"	"242317814.035158"	"238130692.783903"	"227314060.676533"	"251080540.707264"	"249154698.618496"	"238093379.213979"	"248343395.319225"	"174031599.238586"	"149974133.232422"	"147081270.937988"	"135959060.461914"	"169825045.958984"	"132663671.548828"	"230968021.155273"	"229095911.693848"	"268951543.663086"	"294336665.772339"	"272790282.609375"	"276966036.754883"	"125692940.480469"	"110234092.353027"	"102916229.697754"	"97322798.4794922"	"119600079.619141"	"98431420.7138672"	"193851630.572266"	"189498114.052734"	"232426273.924072"	"247632288.345703"	"220884098.75"	"235501110.664551"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8293079878251606526"	"False"	"High"	"IsMasterProtein"	"P14625"	"Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1"	"0.000"	"False"	"1059.424"	"63"	"54"	"3163"	"52"	"803"	"92.4"	"4.84"	"7817.18"	"54"	"462747174.020703"	"447142863.04561"	"460175752.866887"	"489885503.461353"	"461372643.80053"	"464618389.749105"	"455056855.432082"	"438360203.900507"	"448023465.869484"	"445464075.058567"	"421392542.364388"	"429680511.909874"	"516037619.726653"	"483940754.269667"	"512809263.679384"	"524938119.592649"	"493355283.947505"	"500808470.293933"	"377699094.753349"	"370506108.787436"	"363627792.31298"	"388660152.766577"	"365753416.40209"	"364211241.7649"	"276676542.708496"	"233433807.778076"	"231492645.324707"	"239708880.966248"	"292412430.486328"	"209519589.951294"	"325001895.174561"	"323273505.420898"	"360755870.112305"	"377252044.773438"	"355578354.23053"	"362556185.476318"	"286763531.11853"	"232849300.290649"	"238803902.059814"	"238141774.880859"	"283195896.023682"	"210372036.663452"	"310518556.409668"	"313025181.483276"	"337873238.0979"	"380814847.96759"	"355991023.879944"	"356724875.084351"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2402053168044673171"	"False"	"High"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3"	"0.000"	"False"	"1056.817"	"80"	"32"	"2638"	"32"	"529"	"56.5"	"5.40"	"8298.43"	"32"	"501397273.905922"	"498068576.566946"	"503094054.547622"	"528747880.97882"	"527638150.800446"	"508017768.591829"	"481398444.040375"	"485979690.766867"	"484090770.715828"	"503684606.546309"	"483964499.991987"	"491547646.993283"	"432116275.126633"	"451695571.533747"	"461535183.555742"	"446622630.293089"	"482438061.262961"	"448573352.482531"	"563546648.585609"	"569722411.834352"	"552737801.967055"	"570030732.158605"	"552401499.564267"	"558739320.405554"	"302382450.691711"	"259161159.355591"	"253685595.571533"	"259846048.61438"	"332997275.55127"	"229432137.461792"	"345520516.541748"	"356866015.324951"	"386107835.728516"	"429332578.42041"	"406937386.446655"	"413496909.455078"	"238129885.079041"	"215263685.959473"	"211528734.230469"	"198820861.958496"	"274348193.760742"	"187969981.773315"	"466807909.666504"	"485053124.771973"	"511096670.460938"	"565592389.168457"	"542053863.393677"	"549807644.435181"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6674387397432112473"	"False"	"High"	"IsMasterProtein"	"P68371"	"Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1"	"0.000"	"False"	"1049.388"	"83"	"33"	"3890"	"3"	"445"	"49.8"	"4.89"	"10138.41"	"33"	"1078286779.95749"	"1117216328.55377"	"1086220218.57371"	"1099656258.15132"	"1080649197.23502"	"1121065108.97677"	"858232129.745547"	"830389368.109096"	"859451526.204425"	"854579934.256047"	"833828775.324089"	"825097734.778983"	"1400731835.01135"	"1448559381.19605"	"1419310103.28849"	"1443157785.06591"	"1413750229.97073"	"1435252404.89278"	"1251753044.42863"	"1225818947.58131"	"1268572426.87019"	"1294244844.51044"	"1245827531.66034"	"1256339485.8772"	"650870762.507568"	"581576093.76532"	"551038218.099731"	"543577701.890869"	"684902459.026611"	"510042106.368774"	"603787277.855469"	"610538442.73999"	"690980175.313477"	"732304334.109009"	"702924656.307312"	"699547032.951782"	"776927141.472412"	"695851858.468079"	"661459939.201416"	"655030720.177917"	"810091728.485962"	"601563658.972656"	"1032256203.80481"	"1041822675.573"	"1173303617.95343"	"1284974519.42456"	"1218861395.55383"	"1231779457.65619"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6488855965708197639"	"False"	"High"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4"	"0.000"	"False"	"1036.710"	"78"	"40"	"2275"	"40"	"531"	"57.9"	"7.84"	"8098.66"	"40"	"568009261.215893"	"564073435.291875"	"532697031.685457"	"508303563.803088"	"531792911.30444"	"540617890.245952"	"575263605.387818"	"560676211.011199"	"582914391.263304"	"606758216.781409"	"578272536.771248"	"589655729.756446"	"748715650.959347"	"761348152.370397"	"732777038.334331"	"691539210.984696"	"685159278.021657"	"710748615.903867"	"607312117.829413"	"613506442.37027"	"624274472.711163"	"643214753.256345"	"617128808.594307"	"620180692.717099"	"341859774.620605"	"293890791.286133"	"269513506.387634"	"251260854.376709"	"335622631.285156"	"245881159.913574"	"409363557.551636"	"409134842.432373"	"460614644.391235"	"512824330.777832"	"480341066.87793"	"489688359.161133"	"415809707.946777"	"366019669.598389"	"342169389.47876"	"313592020.903809"	"393029873.855957"	"298245600.378906"	"500746239.342285"	"521970473.124756"	"573531988.494141"	"638208209.93396"	"597760286.577393"	"608443888.267334"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"491541445040481155"	"False"	"High"	"IsMasterProtein"	"P02545"	"Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1"	"0.000"	"False"	"1032.783"	"74"	"57"	"2533"	"12"	"664"	"74.1"	"7.02"	"7383.72"	"57"	"730395070.301833"	"735075563.388569"	"744128765.248324"	"751338194.123181"	"742440869.287614"	"714045692.07428"	"773802247.102917"	"810354529.132935"	"790155532.949216"	"741906429.014266"	"765874627.334794"	"786291399.184328"	"498898040.973566"	"502022111.674048"	"507413597.038061"	"522488972.077981"	"524813252.206207"	"495381949.636869"	"614378331.747395"	"623919567.123807"	"586065399.839561"	"562712456.789439"	"581892642.53383"	"565536486.834719"	"441814052.807983"	"381743891.247925"	"378653451.635254"	"369843948.387451"	"470550090.036621"	"325817377.66626"	"545270968.528076"	"585750657.67749"	"610553622.600464"	"615319087.092285"	"634696592.750977"	"638066887.54248"	"274958360.674316"	"237622600.316406"	"233669375.772949"	"234586168.452637"	"300020192.47168"	"206639215.911133"	"502064868.9375"	"527715096.945313"	"537092798.230499"	"554180263.530762"	"566377515.932617"	"542815697.107422"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2158743068394578481"	"False"	"High"	"IsMasterProtein"	"P29401"	"Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3"	"0.000"	"False"	"1027.588"	"80"	"40"	"2213"	"40"	"623"	"67.8"	"7.66"	"7292.00"	"40"	"429576412.582183"	"435596738.761794"	"420422727.367456"	"420478389.061533"	"417729882.733311"	"423435224.962973"	"378837081.600376"	"378575821.255924"	"376885799.854179"	"374554214.549086"	"361871191.425295"	"363306791.712368"	"552037666.856525"	"564576830.062485"	"540541846.193315"	"546292971.259083"	"543384013.385397"	"548562368.834503"	"505743293.829209"	"504473415.065833"	"495009287.234737"	"496142766.684266"	"478901474.853719"	"488280928.908502"	"258392336.546265"	"226113742.342651"	"212463976.398926"	"207318058.227051"	"264142097.673828"	"191788963.373535"	"266605212.22229"	"276696383.269531"	"300807895.204346"	"316272116.401123"	"303367863.587402"	"306800463.757568"	"304584993.111206"	"269838009.739014"	"250900646.465088"	"247893069.587891"	"310051124.449219"	"229112347.994263"	"415698861.179688"	"425694907.402832"	"456294302.164063"	"489505345.705078"	"465953426.416016"	"478744703.277344"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"5579729439990208910"	"False"	"High"	"IsMasterProtein"	"P06733"	"Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2"	"0.000"	"False"	"1021.590"	"81"	"37"	"3132"	"33"	"434"	"47.1"	"7.39"	"9578.07"	"37"	"696340815.978301"	"700829095.038528"	"723903480.078214"	"725622058.931544"	"725840041.295365"	"731488812.897069"	"744196293.744786"	"718041131.933848"	"732149253.332556"	"725399654.217356"	"714368791.489735"	"714498773.763066"	"1158514811.24875"	"1174346065.40231"	"1168321154.5229"	"1193137056.1318"	"1186914028.70606"	"1195037179.0897"	"1079960390.25544"	"1044727660.91656"	"1031603403.69074"	"1007140957.59292"	"1002818748.51546"	"1003430414.24716"	"417505456.695129"	"363403896.852783"	"366148000.698853"	"355503892.984924"	"458693162.561523"	"331754737.652893"	"528724961.86261"	"527037636.179199"	"582083246.039185"	"612636603.378601"	"599058080.693146"	"594994903.53009"	"642314256.939453"	"563510322.359253"	"544919427.374146"	"540998614.269531"	"681312621.551361"	"502009265.076294"	"890576790.067383"	"884811069.25"	"952314737.930176"	"997942599.508667"	"979643171.413879"	"982035615.778687"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-951770295276680131"	"False"	"High"	"IsMasterProtein"	"P09874"	"Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4"	"0.000"	"False"	"985.655"	"65"	"54"	"1874"	"54"	"1014"	"113.0"	"8.88"	"5766.62"	"54"	"326921060.983554"	"297232900.361922"	"289380795.169242"	"302028144.491526"	"297638954.788416"	"293503805.000608"	"322755675.021304"	"333302719.35336"	"322963371.975342"	"317266321.454933"	"310380076.003499"	"325427213.982705"	"285360233.390302"	"279040474.326454"	"280903806.562691"	"316017556.682342"	"310613278.703133"	"279867692.947273"	"286430809.450542"	"296755386.446914"	"291200889.336803"	"283269748.607753"	"274867273.046363"	"289826042.901409"	"197809400.984375"	"155172347.503906"	"147252790.168945"	"149236203.048828"	"187152774.123535"	"133925099.110352"	"231670126.039063"	"246247652.488281"	"259294944.226563"	"272671572.480469"	"261963198.277344"	"274817721.986816"	"155677163.414063"	"131124685.889648"	"128095728.380859"	"140752549.855469"	"176828612.121094"	"114684039.007813"	"236378130.078125"	"250385472.714844"	"265830781.445313"	"279695914.5"	"268652592.898438"	"283919488.548828"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7133544339396982631"	"False"	"High"	"IsMasterProtein"	"P05787"	"Keratin, type II cytoskeletal 8 OS=Homo sapiens OX=9606 GN=KRT8 PE=1 SV=7"	"0.000"	"True"	"981.183"	"76"	"45"	"2213"	"40"	"483"	"53.7"	"5.59"	"7259.92"	"45"	"753455318.683866"	"762183911.825877"	"722237509.26518"	"726732558.298527"	"739212468.761621"	"697797616.972342"	"463219069.50535"	"484047477.275737"	"465112682.621453"	"477662212.100195"	"474948249.054503"	"464616602.376704"	"393412600.771552"	"405940507.510939"	"416176189.924938"	"428267724.764201"	"426622647.653208"	"394809736.352569"	"756593941.254126"	"765987926.887831"	"730239715.429713"	"747459692.970772"	"720677933.630306"	"730070129.890975"	"452455716.380859"	"397589350.785156"	"366972505.42334"	"354207283.766602"	"468159510.337891"	"318061857.074707"	"331237131.892212"	"355371395.190918"	"365597478.173828"	"402968791.05957"	"390766314.419922"	"385943582.106934"	"184910307.918457"	"165459018.685059"	"160925591.772461"	"158914788.983398"	"204227812.771973"	"139675360.726563"	"626068162.580322"	"628641080.569336"	"679987741.110352"	"717704556.912109"	"705683567.813965"	"717632662.234375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
