"Proteins Unique Sequence ID"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of Protein Unique Peptides"	"Number of Unique Peptides"	"Score Sequest HT Sequest HT"	"Number of Razor Peptides"	"Abundance Ratio Heavy Sample  Light Control"	"Abundance Ratio log2 Heavy Sample  Light Control"	"Abundance Ratio Adj P-Value Heavy Sample  Light Control"	"Abundance Ratio Variability in Percent Heavy Sample  Light Control"	"Abundance Ratios by Bio Rep Heavy Samplerep1  Light Controlrep1"	"Abundance Ratios by Bio Rep Heavy Samplerep2  Light Controlrep2"	"Abundance Ratios by Bio Rep Heavy Samplerep3  Light Controlrep3"	"Abundance Ratios by Bio Rep Heavy Samplerep4  Light Controlrep4"	"Abundance Ratios by Bio Rep Heavy Samplerep5  Light Controlrep5"	"Abundance Ratios by Bio Rep Heavy Samplerep6  Light Controlrep6"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep1  Light Controlrep1"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep2  Light Controlrep2"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep3  Light Controlrep3"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep4  Light Controlrep4"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep5  Light Controlrep5"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep6  Light Controlrep6"	"Abundances Grouped Light Control"	"Abundances Grouped Heavy Sample"	"Abundances by Bio Rep Light Controlrep1"	"Abundances by Bio Rep Light Controlrep2"	"Abundances by Bio Rep Light Controlrep3"	"Abundances by Bio Rep Light Controlrep4"	"Abundances by Bio Rep Light Controlrep5"	"Abundances by Bio Rep Light Controlrep6"	"Abundances by Bio Rep Heavy Samplerep1"	"Abundances by Bio Rep Heavy Samplerep2"	"Abundances by Bio Rep Heavy Samplerep3"	"Abundances by Bio Rep Heavy Samplerep4"	"Abundances by Bio Rep Heavy Samplerep5"	"Abundances by Bio Rep Heavy Samplerep6"	"Abundances Scaled F1 Light Control rep1"	"Abundances Scaled F2 Light Control rep2"	"Abundances Scaled F3 Light Control rep3"	"Abundances Scaled F4 Light Control rep4"	"Abundances Scaled F5 Light Control rep5"	"Abundances Scaled F6 Light Control rep6"	"Abundances Scaled F1 Heavy Sample rep1"	"Abundances Scaled F2 Heavy Sample rep2"	"Abundances Scaled F3 Heavy Sample rep3"	"Abundances Scaled F4 Heavy Sample rep4"	"Abundances Scaled F5 Heavy Sample rep5"	"Abundances Scaled F6 Heavy Sample rep6"	"Abundances Normalized F1 Light Control rep1"	"Abundances Normalized F2 Light Control rep2"	"Abundances Normalized F3 Light Control rep3"	"Abundances Normalized F4 Light Control rep4"	"Abundances Normalized F5 Light Control rep5"	"Abundances Normalized F6 Light Control rep6"	"Abundances Normalized F1 Heavy Sample rep1"	"Abundances Normalized F2 Heavy Sample rep2"	"Abundances Normalized F3 Heavy Sample rep3"	"Abundances Normalized F4 Heavy Sample rep4"	"Abundances Normalized F5 Heavy Sample rep5"	"Abundances Normalized F6 Heavy Sample rep6"	"Abundance F1 Light Control rep1"	"Abundance F2 Light Control rep2"	"Abundance F3 Light Control rep3"	"Abundance F4 Light Control rep4"	"Abundance F5 Light Control rep5"	"Abundance F6 Light Control rep6"	"Abundance F1 Heavy Sample rep1"	"Abundance F2 Heavy Sample rep2"	"Abundance F3 Heavy Sample rep3"	"Abundance F4 Heavy Sample rep4"	"Abundance F5 Heavy Sample rep5"	"Abundance F6 Heavy Sample rep6"	"Found in Sample in S1 F1 Light Control rep1"	"Found in Sample in S2 F2 Light Control rep2"	"Found in Sample in S3 F3 Light Control rep3"	"Found in Sample in S4 F4 Light Control rep4"	"Found in Sample in S5 F5 Light Control rep5"	"Found in Sample in S6 F6 Light Control rep6"	"Found in Sample in S7 F1 Heavy Sample rep1"	"Found in Sample in S8 F2 Heavy Sample rep2"	"Found in Sample in S9 F3 Heavy Sample rep3"	"Found in Sample in S10 F4 Heavy Sample rep4"	"Found in Sample in S11 F5 Heavy Sample rep5"	"Found in Sample in S12 F6 Heavy Sample rep6"	"Number of Protein Groups"
"6480137070562712140"	"High"	"IsMasterProtein"	"P07437"	"Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2"	"0.000"	"False"	"1033.816"	"83"	"33"	"1"	"1"	"6013.98"	"7"	"1.385"	"0.47"	"0.806421262353104"	"4.02"	"1.275"	"1.313"	"1.421"	"1.375"	"1.425"	"1.396"	"0.35"	"0.39"	"0.51"	"0.46"	"0.51"	"0.48"	"71.6"	"128.4"	"72.6"	"70.7"	"74.1"	"74.0"	"66.4"	"71.4"	"134.5"	"121.7"	"135.0"	"130.3"	"121.1"	"128.1"	"72.6"	"70.7"	"74.1"	"74.0"	"66.4"	"71.4"	"134.5"	"121.7"	"135.0"	"130.3"	"121.1"	"128.1"	"79802546.5073308"	"77699387.3879943"	"81476542.8979461"	"81305332.0005388"	"72955506.1710313"	"78442818.337717"	"147832293.659278"	"133770664.109974"	"148397648.224298"	"143239659.475901"	"133086054.418521"	"140791785.75704"	"76132673.6875"	"59886551.78125"	"65333802.953125"	"63106671.625"	"72464330.4375"	"56402673.96875"	"127274236.669922"	"99820653.0751953"	"107360791.352539"	"101135281.959961"	"118436752.505859"	"91617022.8364258"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-1039523901046503215"	"High"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3"	"0.000"	"False"	"1017.355"	"65"	"71"	"48"	"71"	"3217.17"	"0"	"0.888"	"-0.17"	"0.868353428481959"	"0.96"	"0.875"	"0.883"	"0.884"	"0.894"	"0.924"	"0.892"	"-0.19"	"-0.18"	"-0.18"	"-0.16"	"-0.11"	"-0.17"	"107.4"	"92.6"	"114.6"	"109.3"	"103.6"	"103.1"	"103.5"	"109.9"	"98.5"	"93.8"	"89.4"	"88.7"	"89.8"	"95.8"	"114.6"	"109.3"	"103.6"	"103.1"	"103.5"	"109.9"	"98.5"	"93.8"	"89.4"	"88.7"	"89.8"	"95.8"	"168101528.059679"	"160272736.07579"	"151892240.202574"	"151190007.064295"	"151856959.22014"	"161123170.911634"	"144523716.474031"	"137599350.521714"	"131127497.739562"	"130034311.089373"	"131718839.911045"	"140494125.720733"	"159871316.703125"	"131165913.695313"	"114666570.503906"	"109248006.5625"	"143442857.792969"	"109587188.578125"	"120083612.09375"	"100798894.910156"	"92741097.5253906"	"89413850.9453125"	"116847002.351563"	"90065884.2402344"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"5561612098835552022"	"High"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2"	"0.000"	"False"	"1003.288"	"72"	"46"	"19"	"46"	"4183.58"	"0"	"1.049"	"0.07"	"0.991652277684939"	"0.69"	"1.047"	"1.038"	"1.051"	"1.054"	"1.054"	"1.044"	"0.07"	"0.05"	"0.07"	"0.08"	"0.08"	"0.06"	"98.4"	"101.6"	"100.2"	"99.6"	"98.6"	"95.9"	"99.3"	"97.4"	"102.8"	"102.8"	"102.0"	"98.2"	"102.3"	"100.8"	"100.2"	"99.6"	"98.6"	"95.9"	"99.3"	"97.4"	"102.8"	"102.8"	"102.0"	"98.2"	"102.3"	"100.8"	"335301807.917193"	"333447787.984268"	"330046139.050336"	"321060274.910817"	"332381940.550576"	"325889063.994424"	"344144891.304903"	"344107498.508053"	"341467492.262677"	"328545868.288581"	"342518104.858389"	"337508258.228355"	"317788745.019348"	"271673411.788574"	"263147955.782227"	"250750820.277588"	"330216159.290039"	"233090245.814453"	"293098006.624512"	"253356514.932373"	"244275365.385742"	"228633337.754395"	"301222717.836914"	"218312421.325928"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"3819136565778515185"	"High"	"IsMasterProtein"	"P13639"	"Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4"	"0.000"	"False"	"1002.781"	"72"	"56"	"55"	"55"	"4970.63"	"1"	"1.535"	"0.62"	"0.678782011641866"	"0.79"	"1.528"	"1.541"	"1.596"	"1.545"	"1.530"	"1.527"	"0.61"	"0.62"	"0.67"	"0.63"	"0.61"	"0.61"	"77.2"	"122.8"	"77.3"	"77.6"	"75.9"	"75.2"	"78.0"	"78.7"	"119.8"	"125.8"	"122.8"	"120.1"	"125.4"	"123.6"	"77.3"	"77.6"	"75.9"	"75.2"	"78.0"	"78.7"	"119.8"	"125.8"	"122.8"	"120.1"	"125.4"	"123.6"	"264160459.775015"	"265111264.693937"	"259284725.838696"	"256835468.741126"	"266348208.705894"	"268840744.703658"	"409235355.215834"	"429681385.528986"	"419649047.382751"	"410461497.934555"	"428404485.865732"	"422275919.897252"	"250177632.279663"	"216455874.542786"	"207179332.622986"	"199009401.572327"	"265912815.122864"	"193036994.905762"	"345036837.665161"	"316133171.752808"	"299553761.8927"	"279331183.555908"	"378769066.510376"	"272543995.916504"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"562319574892213792"	"High"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3"	"0.000"	"False"	"999.926"	"82"	"28"	"6"	"28"	"6371.03"	"0"	"1.608"	"0.69"	"0.614589424606738"	"0.17"	"1.607"	"1.606"	"1.626"	"1.608"	"1.608"	"1.641"	"0.68"	"0.68"	"0.70"	"0.69"	"0.69"	"0.71"	"71.8"	"128.2"	"74.3"	"72.4"	"71.3"	"73.3"	"72.1"	"73.1"	"130.1"	"133.2"	"117.1"	"129.9"	"121.9"	"131.2"	"74.3"	"72.4"	"71.3"	"73.3"	"72.1"	"73.1"	"130.1"	"133.2"	"117.1"	"129.9"	"121.9"	"131.2"	"729092096.688825"	"710360115.996409"	"699966959.172352"	"719485611.194433"	"707388511.148859"	"716823440.137229"	"1276107909.79903"	"1307105926.45794"	"1148882831.04567"	"1274641137.05696"	"1195449842.83304"	"1287280808.0882"	"690960351.184082"	"579754553.22583"	"560864117.225586"	"562306304.343506"	"703372750.255859"	"512060424.27002"	"1097411441.4541"	"974312480.292725"	"829857483.427002"	"899968565.030762"	"1062426178.7417"	"835437841.547363"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"6674387397432112473"	"High"	"IsMasterProtein"	"P68371"	"Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1"	"0.000"	"False"	"991.226"	"83"	"33"	"1"	"3"	"5538.15"	"39"	"1.288"	"0.37"	"0.866244401523072"	"2.31"	"1.289"	"1.287"	"1.297"	"1.220"	"1.320"	"1.235"	"0.37"	"0.36"	"0.38"	"0.29"	"0.40"	"0.30"	"88.2"	"111.8"	"87.4"	"90.5"	"87.7"	"88.7"	"87.1"	"90.7"	"109.3"	"112.9"	"111.7"	"112.2"	"110.1"	"111.9"	"87.4"	"90.5"	"87.7"	"88.7"	"87.1"	"90.7"	"109.3"	"112.9"	"111.7"	"112.2"	"110.1"	"111.9"	"721340894.202468"	"746835983.06526"	"724107891.751113"	"732611851.086889"	"718903809.045288"	"748482663.570021"	"902209081.189157"	"931843231.607822"	"922295110.261439"	"926714319.177831"	"908716962.115091"	"924091411.430023"	"686108685.453857"	"611846175.803955"	"579033970.53479"	"572564977.107788"	"718903809.045288"	"536401295.589355"	"776078424.443787"	"695045974.820557"	"666687759.075928"	"654312599.662048"	"808447805.299316"	"600886683.937866"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-772083225745130744"	"High"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1"	"0.000"	"False"	"979.216"	"70"	"43"	"0"	"32"	"5006.73"	"9"	"1.218"	"0.28"	"0.907898475310804"	"0.89"	"1.224"	"1.235"	"1.225"	"1.206"	"1.211"	"1.210"	"0.29"	"0.30"	"0.29"	"0.27"	"0.28"	"0.28"	"90.7"	"109.3"	"90.0"	"88.6"	"90.7"	"92.4"	"91.1"	"90.6"	"109.4"	"108.9"	"107.0"	"112.9"	"111.2"	"107.2"	"90.0"	"88.6"	"90.7"	"92.4"	"91.1"	"90.6"	"109.4"	"108.9"	"107.0"	"112.9"	"111.2"	"107.2"	"570738251.268752"	"562227899.542647"	"574992329.916799"	"586345987.779717"	"577718764.923304"	"574320104.57101"	"694107660.922248"	"690367621.528304"	"678868075.595084"	"716234350.768808"	"704990414.228812"	"679856482.570492"	"538752637.273865"	"456956179.907715"	"457358206.460205"	"457534367.307373"	"573163974.681396"	"409419382.541748"	"594007839.470459"	"512673354.518555"	"488841409.858521"	"500457319.672852"	"624499158.897949"	"438162022.429443"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-8293079878251606526"	"High"	"IsMasterProtein"	"P14625"	"Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1"	"0.000"	"False"	"972.909"	"63"	"53"	"24"	"51"	"4223.83"	"0"	"1.090"	"0.12"	"0.983764752521519"	"2.05"	"1.123"	"1.069"	"1.093"	"1.077"	"1.108"	"1.088"	"0.17"	"0.10"	"0.13"	"0.11"	"0.15"	"0.12"	"90.0"	"110.0"	"91.0"	"88.4"	"89.9"	"94.6"	"89.2"	"90.2"	"111.7"	"104.9"	"111.3"	"113.2"	"106.6"	"108.9"	"91.0"	"88.4"	"89.9"	"94.6"	"89.2"	"90.2"	"111.7"	"104.9"	"111.3"	"113.2"	"106.6"	"108.9"	"272385565.94775"	"264595450.641057"	"269349173.623231"	"283299452.331866"	"267251462.906738"	"269976866.320767"	"334616467.492417"	"314210559.106074"	"333372416.314181"	"339020240.381392"	"319126384.714812"	"326124881.492475"	"256877312.721191"	"217496597.169922"	"213609883.82251"	"219087353.637207"	"267251462.906738"	"192075162.849487"	"288083573.778809"	"234200269.140625"	"240390591.324219"	"238706803.02124"	"283668018.774292"	"211997296.961914"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"5579729439990208910"	"High"	"IsMasterProtein"	"P06733"	"Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2"	"0.000"	"False"	"959.370"	"81"	"36"	"0"	"32"	"5017.27"	"4"	"1.495"	"0.58"	"0.719890395348072"	"2.07"	"1.529"	"1.499"	"1.491"	"1.474"	"1.516"	"1.442"	"0.61"	"0.58"	"0.58"	"0.56"	"0.60"	"0.53"	"75.7"	"124.3"	"73.8"	"73.6"	"76.0"	"75.7"	"75.7"	"77.4"	"123.6"	"123.8"	"123.5"	"124.6"	"125.5"	"126.9"	"73.8"	"73.6"	"76.0"	"75.7"	"75.7"	"77.4"	"123.6"	"123.8"	"123.5"	"124.6"	"125.5"	"126.9"	"472421798.757394"	"471238440.015959"	"486822125.749266"	"484617580.708179"	"484914306.963806"	"495731976.407483"	"791602407.469203"	"792827717.670849"	"791329816.756486"	"798089190.678896"	"803725054.415481"	"813012220.268784"	"449091389.410217"	"386794993.987061"	"390369297.783813"	"377157194.715271"	"484914306.963806"	"355931329.704407"	"679929918.194092"	"590179262.143677"	"571749447.566345"	"563496001.204102"	"715255897.911102"	"529049040.397827"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-2158743068394578481"	"High"	"IsMasterProtein"	"P29401"	"Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3"	"0.000"	"False"	"942.465"	"75"	"37"	"0"	"37"	"4033.15"	"0"	"1.274"	"0.35"	"0.8705451186739"	"1.47"	"1.238"	"1.296"	"1.268"	"1.270"	"1.293"	"1.278"	"0.31"	"0.37"	"0.34"	"0.35"	"0.37"	"0.35"	"86.2"	"113.8"	"87.1"	"88.8"	"85.5"	"84.8"	"85.0"	"86.3"	"114.3"	"117.3"	"112.1"	"112.3"	"113.1"	"113.6"	"87.1"	"88.8"	"85.5"	"84.8"	"85.0"	"86.3"	"114.3"	"117.3"	"112.1"	"112.3"	"113.1"	"113.6"	"264120673.255183"	"269468917.724317"	"259260135.779306"	"257248242.223537"	"257761637.896484"	"261717496.500422"	"346786373.548332"	"355961037.8037"	"340192019.583821"	"340637043.78531"	"343011356.505563"	"344695744.065352"	"250725101.652344"	"220733097.327759"	"206800524.394287"	"201049619.523926"	"257761637.896484"	"187450725.119141"	"296868182.171875"	"264398770.317139"	"244851635.414551"	"240508973.529297"	"303845751.650391"	"223109819.278564"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"6488855965708197639"	"High"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4"	"0.000"	"False"	"936.075"	"76"	"38"	"0"	"38"	"4175.36"	"0"	"1.462"	"0.55"	"0.755125145973347"	"1.54"	"1.444"	"1.450"	"1.497"	"1.527"	"1.467"	"1.458"	"0.53"	"0.54"	"0.58"	"0.61"	"0.55"	"0.54"	"84.3"	"115.7"	"88.8"	"88.3"	"83.3"	"79.1"	"83.0"	"84.4"	"120.2"	"121.9"	"117.0"	"110.6"	"109.9"	"113.5"	"88.8"	"88.3"	"83.3"	"79.1"	"83.0"	"84.4"	"120.2"	"121.9"	"117.0"	"110.6"	"109.9"	"113.5"	"360661497.617932"	"358481614.099346"	"338347209.95968"	"321345759.06647"	"336984832.729059"	"342846585.329251"	"487951274.061973"	"494859668.472278"	"475036478.617284"	"449149307.929784"	"446247936.066318"	"460824716.129505"	"341848879.28125"	"293827794.845703"	"269346704.6875"	"251144350.054688"	"335625529.195313"	"245917034.84375"	"419880660.546875"	"369028080.296875"	"343673184.015625"	"316581527.515625"	"397127682.46875"	"299500386.771484"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"491541445040481155"	"High"	"IsMasterProtein"	"P02545"	"Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1"	"0.000"	"False"	"895.727"	"75"	"58"	"1"	"12"	"3749.42"	"48"	"0.713"	"-0.49"	"0.627311104853271"	"0.93"	"0.700"	"0.710"	"0.716"	"0.734"	"0.718"	"0.709"	"-0.51"	"-0.49"	"-0.48"	"-0.45"	"-0.48"	"-0.50"	"121.6"	"78.4"	"120.9"	"121.0"	"123.1"	"122.1"	"122.3"	"118.5"	"77.3"	"77.9"	"78.9"	"80.3"	"81.0"	"76.8"	"120.9"	"121.0"	"123.1"	"122.1"	"122.3"	"118.5"	"77.3"	"77.9"	"78.9"	"80.3"	"81.0"	"76.8"	"492808401.813952"	"493328555.46636"	"501975328.788189"	"497908302.672868"	"498501357.868476"	"483194439.283877"	"315328666.227818"	"317495192.515337"	"321611779.16625"	"327387395.753657"	"330071999.473162"	"313287229.795425"	"469841041.453125"	"404220131.220703"	"402520235.295898"	"387484395.524414"	"498402554.49707"	"347430892.973633"	"268830927.042969"	"232214909.098145"	"228662293.687012"	"228471343.152344"	"293739685.05957"	"201928311.130859"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"4596128542851046975"	"High"	"IsMasterProtein"	"Q5JP53"	"Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=1"	"0.000"	"False"	"883.398"	"83"	"31"	"1"	"1"	"5463.92"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"1"
"-951770295276680131"	"High"	"IsMasterProtein"	"P09874"	"Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4"	"0.000"	"False"	"837.084"	"65"	"50"	"46"	"50"	"2876.64"	"0"	"0.963"	"-0.05"	"0.92508249255973"	"1.51"	"0.945"	"0.958"	"0.959"	"0.967"	"1.019"	"0.977"	"-0.08"	"-0.06"	"-0.06"	"-0.05"	"0.03"	"-0.03"	"100.2"	"99.8"	"109.0"	"99.5"	"97.0"	"102.2"	"99.3"	"98.2"	"100.1"	"96.7"	"97.9"	"101.5"	"101.4"	"97.3"	"109.0"	"99.5"	"97.0"	"102.2"	"99.3"	"98.2"	"100.1"	"96.7"	"97.9"	"101.5"	"101.4"	"97.3"	"205985656.922095"	"187978485.559442"	"183391952.006998"	"193174249.859665"	"187771050.498535"	"185631220.325236"	"189129634.007796"	"182688190.026369"	"185042135.814294"	"191823236.003281"	"191568355.51163"	"183936804.737652"	"196421791.984375"	"154517701.839844"	"147056971.607422"	"150973274.298828"	"187771050.498535"	"133474260.873047"	"159237052.757813"	"134967708.46875"	"132436821.050781"	"132865037.855469"	"167796424.621094"	"118660147.898438"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"7054273267636823051"	"High"	"IsMasterProtein"	"Q08211"	"ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4"	"0.000"	"False"	"829.028"	"58"	"54"	"54"	"54"	"2923.38"	"0"	"0.854"	"-0.23"	"0.843996360472344"	"1.85"	"0.864"	"0.839"	"0.853"	"0.842"	"0.886"	"0.856"	"-0.21"	"-0.25"	"-0.23"	"-0.25"	"-0.18"	"-0.22"	"108.9"	"91.1"	"111.8"	"109.9"	"110.7"	"105.7"	"102.0"	"111.6"	"94.6"	"92.7"	"92.0"	"88.5"	"87.1"	"93.4"	"111.8"	"109.9"	"110.7"	"105.7"	"102.0"	"111.6"	"94.6"	"92.7"	"92.0"	"88.5"	"87.1"	"93.4"	"176558623.927897"	"173550259.161935"	"174883344.192836"	"166992538.68559"	"161155858.143951"	"176336359.116327"	"149379529.704587"	"146464776.60383"	"145301242.397908"	"139857530.782608"	"137544305.393033"	"147518783.097488"	"166756808.225952"	"142657746.813965"	"140201503.79541"	"127711698.329102"	"158898575.095215"	"125245063.099609"	"122618563.859375"	"107579522.830566"	"100079150.707031"	"94749283.8417969"	"115693641.439453"	"95113782.6179199"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"2402053168044673171"	"High"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3"	"0.000"	"False"	"820.896"	"79"	"30"	"3"	"30"	"3781.00"	"0"	"0.694"	"-0.53"	"0.579710558768452"	"0.93"	"0.695"	"0.696"	"0.672"	"0.687"	"0.716"	"0.692"	"-0.52"	"-0.52"	"-0.57"	"-0.54"	"-0.48"	"-0.53"	"109.5"	"90.5"	"107.6"	"107.7"	"108.2"	"112.4"	"112.4"	"109.1"	"86.7"	"90.1"	"91.5"	"87.8"	"97.0"	"89.6"	"107.6"	"107.7"	"108.2"	"112.4"	"112.4"	"109.1"	"86.7"	"90.1"	"91.5"	"87.8"	"97.0"	"89.6"	"334679170.836275"	"334885727.970155"	"336314949.921245"	"349403947.711249"	"349349607.335938"	"339286408.385796"	"269434623.145518"	"280050867.755446"	"284475356.169662"	"272946507.430222"	"301577958.661757"	"278485698.794301"	"319288308.6875"	"275274975.808594"	"268291637.322266"	"272906364.529297"	"349349607.335938"	"242429605.140625"	"230179382.695313"	"208028917.601563"	"204303915.832031"	"191242419.114746"	"266535127.354492"	"181218176.109253"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-2305783293341844831"	"High"	"IsMasterProtein"	"Q14204"	"Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5"	"0.000"	"False"	"818.780"	"34"	"98"	"36"	"98"	"1772.17"	"0"	"1.358"	"0.44"	"0.827721869727455"	"2.91"	"1.335"	"1.390"	"1.368"	"1.349"	"1.388"	"1.276"	"0.42"	"0.47"	"0.45"	"0.43"	"0.47"	"0.35"	"80.0"	"120.0"	"82.7"	"79.5"	"79.4"	"79.2"	"80.3"	"80.7"	"123.4"	"120.1"	"123.0"	"115.5"	"116.7"	"119.6"	"82.7"	"79.5"	"79.4"	"79.2"	"80.3"	"80.7"	"123.4"	"120.1"	"123.0"	"115.5"	"116.7"	"119.6"	"83867776.5322765"	"80628493.8587137"	"80477719.3303136"	"80309784.728338"	"81392108.8793471"	"81859913.9059471"	"125141142.333454"	"121839607.479602"	"124725426.664822"	"117108661.438317"	"118301425.002986"	"121247439.978599"	"68700436.8515625"	"61974333.2070313"	"57628755.3554688"	"56589014.1640625"	"69972170.7578125"	"52969094.7617188"	"97760801.6796875"	"84429207.7421875"	"80629084.2910156"	"72573305.8164063"	"95172413.28125"	"77329201.234375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"2426861074950700078"	"High"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3"	"0.000"	"False"	"811.299"	"65"	"47"	"18"	"47"	"2939.50"	"0"	"1.072"	"0.10"	"0.995423132952792"	"1.07"	"1.082"	"1.061"	"1.066"	"1.071"	"1.074"	"1.089"	"0.11"	"0.09"	"0.09"	"0.10"	"0.10"	"0.12"	"95.0"	"105.0"	"99.5"	"91.4"	"92.7"	"94.4"	"97.0"	"94.1"	"108.7"	"98.3"	"103.0"	"101.8"	"113.6"	"105.5"	"99.5"	"91.4"	"92.7"	"94.4"	"97.0"	"94.1"	"108.7"	"98.3"	"103.0"	"101.8"	"113.6"	"105.5"	"135737305.669067"	"124654756.008459"	"126336822.14022"	"128745869.33408"	"132218463.53725"	"128295359.301871"	"148217358.226354"	"134051262.027637"	"140384634.017804"	"138791569.339225"	"154896473.329378"	"143897874.279732"	"126749928.067383"	"102096597.806641"	"98997607.0341797"	"98591147.6425781"	"129483308.473633"	"90153803.2299805"	"120415453.853516"	"99127836.8242188"	"96684744.7382813"	"97421388.609375"	"132004574.615234"	"92541280.9550781"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
